rna	protein	methylation
GPX3	0.617778769569087	-0.000298194045095164	0.10532071245282
EXOG	0.224605076803812	-0.000224471205656279	0.118275840183679
HSPA4L	0.309152946341561	-0.000222069078430333	0.186857636832887
GLDC	0.171427343220819	-0.000116871429697841	0.0861399887919292
PHYHIP	0.365597179219087	0.00047102251333806	0.0905761328033211
ATP6V0A4	0.982506675484484	0.00033427871884056	0.0724328519794914
RPL13	0.426552643596283	-0.0010688515798323	0.0295168124551077
GPRC5B	0.265173450866237	0.000340571922695984	0.116630429844718
PAICS	-0.0932930977266464	-0.000119699392338389	0.145560745537566
SURF4	-0.890932444727203	-4.96219588942653e-05	0.0688092292287583
LBR	0.422776640066412	0.000259186943716463	0.221398735515456
ACBD3	0.106726260017947	-0.000177576036098875	0.0747646699227253
ENO1	-0.795265344435856	-0.00012963582513488	0.126034601405941
DIAPH1	-0.540643674348675	-0.000363123633730464	0.10666112946429
NUCB1	-1.14313098325964	-0.000132583805709764	-0.0846626835717799
UPF1	-0.787112593867499	-0.000117739568486225	0.092754838582106
IDH3G	0.00913818697649593	0.000290058000159204	0.10783259796012
SBF2	0.309872938522493	0.000106291782612273	0.154076854158838
CHORDC1	0.255140273683426	0.000424710519916402	0.146044084796014
CTSH	-0.768977915154348	-0.000204466118204843	0.228591609706351
SUN2	-0.780981148810409	4.26123158395652e-05	0.114362368086116
DCTN4	0.413521678238193	0.000243610527453437	0.00935082764585221
PLOD3	-1.03857334474245	-0.000858916521564736	0.0707139409882711
C8orf82	-0.228511745100347	0.000210862395543253	0.239144336795771
ARHGEF12	0.607014902219404	2.37110687306381e-05	0.162154101661041
CAPRIN1	0.280820789303848	9.66284272301227e-05	0.0343634834136848
FTH1	-0.892199341119131	-1.32251390186501e-05	0.743095549555455
FGG	-0.171796016437601	-0.00180043449874044	0.142442882309549
PPM1F	-0.648988661669212	-0.000188296586773255	-0.0200035803929516
PTK2B	-0.694945271094516	0.000103617645769366	0.193174340258873
PIK3R3	1.58115260737734	0.000307819605622628	0.0242337313368897
CHMP7	-0.127706998551716	0.000188198031116677	0.0427012291326777
TARS2	-0.528568739887795	7.36769300431898e-05	-0.212009399920499
ERMN	-0.147977653063682	1.10966951074529e-05	0.166581897827317
CNN3	-0.675148896889149	-0.00074825802899053	0.0762490020800237
MAP2K4	1.38814468820724	0.000104689964659822	0.0293614329896855
MMS19	-0.0640586500671066	0.000302080949863357	0.172697462735469
ELP2	0.121487831241723	6.65243874154749e-05	0.0558069908762771
AP5Z1	-1.28402674825593	-9.60384877379913e-05	0.0518584772087675
AGPAT1	-0.151653940980138	-0.000226854402217923	0.0269380793369164
SRSF7	0.199435803644846	0.000182401410490594	0.139205494027369
PYCARD	-0.794687212047203	-0.000655192537978937	0.16210544800116
SMC1A	1.08577046742453	0.000508873901542968	0.0889563844026374
PLEC	-0.474516752269531	-0.00040918859063527	0.17900512830336
SF3B3	0.402825193613521	6.18427764774845e-05	0.201821520216102
HSDL2	0.184245567211122	0.000582545675086709	0.0332397640765788
F3	-2.10145874044424	-0.000304905925305348	0.0858328157354653
ABAT	0.481958401132439	0.00108835133638932	-0.129275181514717
IPO11	0.336872625134351	-1.37384334998602e-05	0.0207313764771805
DMTN	-0.254060166636925	0.00023906294284757	0.116510952136273
PPP2R2A	0.329183893829606	0.000367399732491153	0.183964497085402
NUDT5	0.0973328995269774	0.000560909737865713	0.0132535391704712
GUK1	-0.100272511006465	9.58246808380245e-05	0.0627881804838276
HSPA9	0.0406293684447192	-8.0452108855132e-06	0.0983947659567172
SUPT16H	0.455578726007963	3.82732312114e-05	0.0552781936657048
ARHGAP26	0.589102340902988	3.53627775680016e-05	0.123189110393805
HMGCL	-0.881133593591822	-0.000443616380402357	0.0635327094603859
NRBP1	-0.65550968201714	4.07944251890339e-05	0.0464041670445612
ADPGK	-0.764538443302817	-0.000278243977747298	0.0619204829489475
MTDH	1.01242548026366	-0.000193732230306666	0.205342982672163
RCC1	0.25436852118361	0.000137984246278715	0.1218759951378
MRPL1	0.222918705840501	0.000318907596541951	0.115683642789523
NLN	-0.057855617110593	-9.23143286710384e-06	0.0627511112930644
MCCC2	-0.452555186539691	1.88675156604846e-05	0.156124155996182
STT3B	-0.477066887539893	-0.000360478048070636	0.0292066152530784
COPS3	0.12606470482391	-3.54498300051849e-05	0.0861459149546231
PNN	0.87448398995494	0.000238007570418437	0.0143347790077131
EWSR1	-0.180139556435541	0.00018644574700855	0.0220725201781261
STAM	1.05221626647933	0.000375952524513348	0.150256368728007
GCLM	-0.503439540358811	-0.000312302574055283	0.19582358126813
PRRC2A	-0.114266796667404	1.74596984396504e-05	0.0145364547892122
ADH5	-0.225841000448841	0.000114595015833892	0.156716916454402
PKN2	0.780348168064776	-0.000510277800089026	0.0200675816616878
BBOX1	0.232741014148202	0.000373028630293201	0.223320740630368
TMEM14C	-0.213114701367108	0.000147128470446274	0.129647518423007
PSMB4	-0.286229210090699	-8.59337572662072e-05	0.0470681910631417
AP3B2	0.373136787633854	0.000349868566425176	0.104066565898245
AK4	-0.844704620661312	-0.000496965468036156	0.117615684016441
PLXNC1	0.373831146415331	-0.000502478813362514	0.0962401027791437
METTL3	-0.00846836891477243	-0.000122589827444616	-0.200071745027461
CADPS	0.369493325218421	0.000488946391592921	0.192041182610898
SYT7	0.233851601831645	0.000307924162909408	0.199049086633858
RNH1	-0.83852614361332	0.000262660896555324	0.157711382526063
TOLLIP	-0.872484971951633	-7.19536817402587e-05	0.0449579685201226
ANO10	-0.483116503627811	3.82188599503894e-05	0.0860762293073915
SCRN1	-0.0408540154534756	3.34071715330366e-06	0.119056189445011
SUMO1	0.308257103865243	0.000122501525494157	0.0864627813603832
TPD52L1	-0.655199700649468	-7.96071973251749e-05	0.256920352841506
MROH1	-0.782863574840863	-0.000187287824646271	0.0351306138907098
RNPEP	-0.531312276655249	-0.000211487449388531	0.0704196431139369
PHLDB1	-0.756000404948479	-3.53945798259047e-05	0.189778745724584
EIF3M	-0.214677280514671	0.00011233113957574	0.174391418866224
NPEPPS	0.35389037146572	0.000379383875761914	0.468966639121489
MOB1B	0.724919387638709	-0.00042813883436963	0.0527433964121898
ZC2HC1C	-1.27508260821003	-4.73021592829942e-05	0.0445245128021961
MPST	0.0935302055203784	0.000731220771745978	0.00219016743915859
CGNL1	-0.639230502100504	-0.000248394964417078	0.0768068745335863
DNPEP	-0.881322745092108	-0.000238361297742774	0.0244104406540502
CDC42BPB	-0.0393636721959413	6.54726157413693e-05	0.0398977770649129
FDXR	-0.842690231673403	0.000148994909210789	-0.0568266624066614
HADHB	-0.0353931778349453	0.000251113326530383	0.240671391471809
WDR7	0.807305221196769	0.000167876407065478	0.0943990441132642
CPQ	-0.744799383779612	-0.00102408999488726	0.309455775966933
TRAPPC9	0.242739252329445	-5.02183363806165e-05	0.0622371374390125
PLRG1	-0.229601957044363	-4.04190057385728e-05	-0.0970319974782229
MRPL19	-0.0253214395683302	0.000309410294951394	0.120817073914844
CRYM	0.444876670706264	0.000131098575167171	-0.169732544739873
TMEM214	-0.591295842231281	-0.000306152379913248	-0.0409299241536034
UPP1	-1.75814061132522	-0.0012526205889012	0.364096554998406
SUN1	-0.371075586875154	-0.000204938234711546	0.0500474502560558
S100A10	-1.1560414460294	-0.00274116571832782	0.138551164321327
TBCE	0.16732310118278	0.000171961304046159	0.0437635599458306
SORT1	-0.556786981716098	-0.00047131557508378	0.0597972174304111
BZW1	-0.671756338692682	-0.000273344801783535	0.0134438404358769
AP3M1	0.836234340129916	-0.000134282996572099	0.0494009063178451
ALCAM	1.71708536024882	0.00155014747605538	0.0500148490467697
SLC4A4	0.335860048846886	-0.000119521704210828	0.10219255503574
ABLIM2	0.440866720995301	-5.66479874011953e-05	0.0669702151196795
ABCC3	-3.07102322966577	-0.00114400403884515	0.306506553399588
BMP2K	0.536141434394825	-0.000684597155850103	0.0875629161111626
NXN	-0.0353921934389387	0.000789318141850317	0.125026620258669
SAFB	0.785328686148761	0.000408247460232536	0.0180313727244294
REEP2	-0.847132582845352	-3.58457200545912e-05	-0.0108255088109457
CDKN2AIP	0.150089030028917	0.000179805127023469	0.117394911596506
VSIG4	-1.12900595418812	-0.000952965283991262	-0.0872264099241733
IKBKG	-0.78327384633416	0.000209813296931499	0.0542779131937008
MECR	-0.21088290411642	0.000215019878512656	0.0442862732779942
FMNL1	-1.38534234107124	-0.000998024401350157	0.14236148351171
MTCH2	-0.338950608074199	-3.23146276858407e-05	0.0471948143289085
FAM120A	-0.253832145686585	-0.000149881360282892	0.0409964972358565
APEH	-0.708231280893209	-6.31023222765793e-05	0.0696877236408287
USP4	-0.430505353081059	-0.000306913032333704	0.0828425692676557
HLA-DRA	-1.15707239505246	-0.00133475536594747	0.0431662625909321
SRSF5	-0.234014049604999	0.000370046967818359	0.099546715587525
MON2	0.0281589953985264	-0.000230895343630361	0.164325767672799
STXBP3	-0.312611309336288	5.69477346429275e-05	0.0434178392954013
FAS	-1.19563131589001	-0.000798534028257752	0.0378346567891085
COMMD9	-0.446510207832956	9.83783345050918e-05	-0.0132161552369861
ILKAP	0.101316990541016	6.85937495258236e-05	0.0246794010271468
ETHE1	-0.669071313931292	-0.000184698312481203	0.062566849200017
LSP1	-1.18624082397607	-0.00055998011807537	0.148850898197398
PDCD10	1.30069030785239	-0.000182571673793951	0.0642777242622382
DYSF	-1.05656969790183	0.000135297318581617	0.114071089195893
USP39	-0.223452576657809	-0.000100588101840562	0.0818276093035727
NUDT1	-0.269808796318177	0.00011522650041075	0.0920668342090576
RAB18	0.211577193862901	0.000710486037290331	0.0752974973318504
CCAR1	0.677156699330818	0.000166376438464631	0.0201155644760316
MICAL1	-0.193416749961991	1.55399214142328e-05	0.134284312324476
FUS	-0.0742856973589082	0.000643567545652371	0.0176099879953482
HYOU1	-0.654896766460393	-0.000350204934126832	0.00906655972755061
HGS	-0.329687939687843	0.000251137868997921	0.0249849315672886
SUMF2	-1.01029975872515	-0.000739862036835636	-0.0200454380053423
FERMT3	-1.38033083322856	-0.000619743138762514	0.189158558859563
RPL31	0.749656650471642	-0.000659292220380316	0.0445828295612372
SERPING1	-1.7547437833281	-0.000727018113482452	0.234435681771119
CAMK2B	1.46507187083024	0.000205897174472842	0.167949834498299
GAPDH	-0.76025531546328	-0.000379554566050917	0.0589342194312425
PTGES2	-0.318252734080024	0.000316130774876436	-0.0109897770346946
CAB39L	0.171573979341727	0.000680040866670552	0.0258150304756951
COPG2	0.556611592231441	-2.93182236006027e-05	0.059015158462132
CRIP2	-0.738179347726095	0.000245233333663619	0.121250005663883
BIRC6	0.536086783662956	-0.00046179791341209	0.112683080978951
ACOX3	-0.335378353493811	-0.000201366428010876	0.0205794492760625
LHPP	-1.65652189409276	0.00119965969262373	0.0855379950138
COL12A1	-0.580810770221287	-0.000640374280869031	0.26273007626408
TBC1D13	-0.417669259402035	1.26775971207787e-05	0.13364659992236
MYCBP2	1.15033609759522	0.000514436819369405	0.113319566653432
USP10	0.210208218879835	4.81561012818611e-05	0.107646067076064
ITGB4	-0.915964461431445	-0.000551545506173643	0.0565219065275347
NUFIP2	0.10479228183259	-0.000435020111233099	-0.290321692255159
RTN4	-0.381458797312616	0.000620768468772829	0.151396755057806
PSMG2	0.04762754373311	4.71639332884871e-05	-0.00592088595520888
ANKRD17	0.613331929717015	3.61612419613766e-05	0.112460821425303
PSMA4	0.0327689974305766	-1.62334100386202e-05	0.0594772002663121
AKAP13	0.0488953257491767	-0.000250356966996098	0.0914236756684512
TTLL12	0.0489301644861925	0.000453973242007934	0.0708352509095605
ARSA	-1.28393570602324	-4.09012914936206e-05	0.0440485546125339
NIPSNAP1	-0.39063609613208	8.30036077176137e-05	0.152652878423766
SLC44A2	-0.560121400777527	0.000701937314115445	-0.00111348544750702
ATM	0.733436080747981	-5.92808271226716e-05	-0.0480929022448683
COX7A2	0.382965894523263	0.000479277547286376	0.0909495189056139
DECR1	-0.00154092905684038	0.000510249255465182	0.1490750959878
MAGI2	0.300247786734795	0.000389235544002722	0.212200972126419
PDP1	0.274596010758989	-6.45358250702771e-05	0.119212899991025
CRBN	0.902563517055346	0.00013847863164392	0.126255309626188
HINT1	0.373933517266175	0.000239387886858405	0.0194360753956486
PLIN3	-1.25481627335537	-0.000246969869369026	0.0706912705942254
SUGP2	-0.403051347306351	0.000252703798177449	0.0717353520813763
COLGALT1	-1.15907981742313	-0.000897636642740171	0.0546552007529904
C1QB	-1.53291745449587	-0.000239295170222717	0.152293193409201
ACSF2	-1.62265392164459	-0.000316892948729489	0.276106725201836
LSS	-0.777627406409932	-2.11696697476253e-05	0.00924137452199195
HAPLN2	-2.04542053351684	-7.0354651393313e-05	0.392938429935075
SPIRE1	1.08606466364571	0.000173211879887776	0.0146837009285792
LPP	-0.055830922881266	-0.000366127975102602	0.0755548167051142
PAPSS1	-0.282257780197643	-0.00032040851856345	0.10057362708333
HSD17B4	0.266852329296503	-0.000116555210569196	0.0450276112703575
CNOT2	-0.0854290368196596	-5.82699019818651e-05	0.0386734534362192
PSMD6	-0.141444845107359	-1.16117954668769e-05	0.206860807204129
CARS2	-0.366998820240321	0.000100092640653934	0.0351677746215902
WASF3	0.674086004663654	0.000712226859517796	0.118198337168333
STAG2	0.551849271000992	0.000534013098293117	0.190140543604157
VWA8	0.481803766158317	-0.000154887545100872	0.0552578373863856
COPS6	-0.403002533676545	-6.45753710418394e-06	0.0061567732148106
SEC16A	-0.407865991684493	-0.000119482921692796	0.0264224978065695
TCP11L1	0.457607476328805	0.000159029378059944	0.127783647059328
TOR1AIP1	0.19672174042866	-0.000147460869442472	0.0360961404108523
RPL27A	0.133740637127514	-0.000751962489743082	-0.184124012277529
COPS7A	-0.060081620259422	0.00012618285206883	0.0426771590110968
INPP5K	-0.295830535179887	3.4658810174481e-05	0.119171961142
ACAP2	-0.00681418729575692	-0.000108446357008392	0.105299752890524
FHL1	-0.149445634859747	0.000791070797677471	0.0518141475774124
RPL9	1.2907061631055	-0.000182498452130446	0.0304633431157532
PCP4	1.78677428224184	0.000469302972482407	0.35934774513775
CIAPIN1	-0.313290304198001	0.000149398332241096	0.0277551165965219
FNDC3A	-0.0582861378645164	8.12904664933735e-06	0.071528720016466
NUP35	0.138060991850969	0.000286899090529759	0.0213156381464564
PREP	-0.110906487698397	2.7304751952111e-05	0.0660074251605963
GPM6B	0.273062494673174	0.000807783726718428	-0.0439245482724711
ZYX	-1.49895136925765	-0.000631356085476691	0.299521282640304
CMAS	-0.0201136422888324	6.94182885574835e-05	-0.0133000513475452
MAPK1	-0.0359166444461899	0.000543720899077049	0.0778450887846066
HNRNPM	-0.192235232025384	0.000248744089350705	0.0241274958278103
ECH1	-0.176766359352996	0.000202420725005948	0.00126763155775024
GRAMD4	-0.692532142868413	-0.000548983362084557	0.0700840774914215
AEBP1	-2.45549695391067	-0.000623884130767554	0.152680345952759
RFC4	-0.0122375675115977	-0.00026610633701114	0.0256660209706627
RAB1A	-0.33663665699804	9.90190037228425e-05	0.141035251229268
ELAVL1	-0.312304762694686	0.000288734298010146	0.0589385799057252
SCAMP1	0.536561883791706	0.000247452965865741	0.121608403130389
AGPAT4	-0.245968585490907	3.55295160720777e-05	0.0193505014253245
FCHO2	-0.105329285640726	-0.000266351512928052	0.0323727775581687
TGFBI	-1.50546669978413	-0.000804478245420367	0.188980718075185
RGS12	-0.129641823771272	1.74272961608074e-05	0.0566526064625214
GC	0.146224462013591	-0.000295904107839775	0.104209609301966
IQGAP2	0.363282792751197	-0.000691086373167043	0.135767743234051
RPS6KA2	-0.486625406510957	0.000199178458872365	0.0695268047739419
SACM1L	-0.397834495582546	-0.000243976860004805	0.0473182973802259
PCYT1A	-0.374182160992167	-0.000249580194435129	0.00347727826320819
ITM2C	-1.05972301021152	-0.000243236844703843	0.0750493083505323
PFN1	-0.165088051961491	-0.00054288501651451	0.174816454112623
PELP1	-0.277690486574114	0.000184725816210678	0.0427703660820662
UQCR10	-0.0803825847923352	0.00019950602538401	0.0215845011011335
DPYD	-0.721693647102159	-0.00114687256388959	0.0981847920565147
GTF3C3	-0.0754052159686933	-0.00045615817756448	0.0293681364281054
LPCAT2	0.791103675499478	-0.000674307785404368	0.269000972712898
PRKAR1B	-0.0833471971007492	0.000259604717716759	0.0757503172901082
NUP98	0.242239772248205	5.70036862572575e-05	0.00183452526342968
RETSAT	-0.966972569364247	-9.09900809124625e-05	0.0289428417690095
RPE	-0.227058435858379	-2.49225835615527e-05	0.114071224079322
PNPT1	0.105254639375363	2.34381012290867e-05	-0.00433814435284738
INPP1	0.272003095855582	0.000773818318894976	0.0467360720805738
HPCA	0.40610258110929	0.000227231027407184	0.234464511067246
EIF3L	0.445173552269386	6.79013709135052e-05	0.0493059642847695
MYO1D	-0.454866185983594	0.0002247392799182	0.14672222309979
TOM1L2	-0.261476010538141	0.000381242243822342	0.0366085620524466
CNDP2	-1.08879622448529	-3.17542839202854e-05	0.272415296683526
AHSA1	-0.116148008010877	0.000387274978910291	0.0295524746004036
GCLC	0.670168298983056	0.000495632380621847	0.0840284792411569
CASP6	-0.876922759783241	-0.000544790382773904	0.468265794186903
COX7C	-0.111639267004751	0.000304145191818848	-0.065750870260226
C6	-1.77051335983559	-0.000381888282042787	0.111390367014641
PLEKHA2	-0.833604892111723	-0.00064786465115058	0.230835880066514
SH3PXD2B	-1.14569711090861	-0.000783863471380347	0.1200846465953
ANXA6	-0.357033308245951	0.000129794638522196	0.0705670484765694
SPCS2	-0.251974018775819	-0.000217122376892738	0.029020952419513
HAGH	0.417898195935665	0.00044138194249957	0.0863761665901801
SACS	0.577643430644107	-0.000163670424279413	0.128441219699017
TOMM40	-0.558749734861923	-0.000272937074412456	0.00254348510319376
SGTA	-0.274961277685723	-2.7267815773366e-05	0.0652214443143158
ENY2	-0.217330715101662	-0.000120521495574009	0.0395355536650619
TBC1D9B	-0.839560453496148	-0.000152588145354717	0.104488488662998
GGH	0.181481929938927	-0.000239883116658477	0.0776985273938076
ELP3	0.508259450482033	9.69870119890196e-06	0.0325552635927971
STMN2	1.19803214673511	0.000713192594591157	0.0901644564161871
GDAP1	0.774894665692698	0.000714549046463035	0.0974444401683699
COX7A2L	-0.461409458634596	0.000182286512441585	0.105943858867204
MCM3	-0.158578214782243	-0.000577213066637636	0.0683281568291955
EXOC1	-0.031336535792244	0.000240168230582431	0.102586087700046
NECAP2	-0.716745350926767	-0.000714573787478906	0.0619384696575696
HECTD1	0.471278735000028	8.72582409691535e-05	0.194145256551802
EVL	-0.226534252151854	-0.000109599473553824	0.109238632781351
DDX6	0.755242515108785	0.000155253399502738	0.274091787977559
SNX3	-0.672419298168903	-0.000133522067470326	0.25602222311826
FAM3C	0.0624424752344526	-0.000205979806915895	0.0650611736887
ACTN1	-1.62660132110942	-0.000386979737272697	0.103688853854348
STRN3	0.705100405109369	0.000128403078988935	0.126180249739969
COMMD10	-0.925407036545166	3.17472715209957e-06	0.213845036437043
ACO2	-0.337454452796117	0.000598120651951657	0.0211342994154864
ACOT9	-0.669087035342628	-0.000256195747283231	-0.0588387092481088
SETD7	0.199343283864089	-1.36799234924732e-05	0.0852390759615847
NUP155	0.537148826402171	4.33197807043166e-05	-0.111882131049096
DNAJC6	0.709477066462204	0.000396963094990881	0.0977019885647484
SPTBN1	0.185701544370778	0.00024568431612083	0.114264963540019
SSR1	-0.506078490555211	-0.000726353049896265	0.0560236747063969
VPS53	0.663166035210377	-0.000238533295322852	0.0969566726817378
GAMT	-0.796407309788399	-0.000364317383080871	0.410014791775256
NBEA	0.926853050790993	-2.41252203026494e-05	0.172175714659733
PGRMC1	-0.460183046408919	0.000237931226814605	0.165387414608988
TAGLN3	0.77428615216408	0.00051832572593391	0.102226101010679
LRRFIP1	-0.480020579887454	0.00016848686236797	0.207823743390333
NDUFB10	0.193531699163946	0.000141880423824603	0.170225272051091
SLC25A40	0.485587192392435	-0.000160124092537656	0.186908293407692
PPP1R9B	-0.362221989083512	6.0795549597562e-05	0.0290084571404349
KHDRBS3	0.638492839092876	0.000829642534501517	0.0771777299328079
NAP1L1	0.16690801744891	-0.000103630860007064	0.0979545998874738
PCOLCE	-1.23826630162177	-0.000614001472869967	0.1896836879513
ARAP1	-0.876750278436446	-0.000455234690053223	0.213968326272205
RNASEL	-0.797100830490364	-0.000802507413360452	0.112118979355392
ACSS1	-0.529347573036406	0.000197766451276838	0.381538003643705
PSMC4	-0.648465655719567	6.32700278610893e-05	0.0484288362712613
ELMO1	0.719638098096019	-0.000159688106251748	0.12724044904141
SIRT2	-0.550779593967347	0.000600899801646037	-0.289337458805844
A2M	-0.119572544056702	-0.000251271218810886	0.177306173987734
ITGB2	-1.31542888459831	-0.000880205335414636	0.154391689509902
RIN1	-1.17088356212509	-0.000412085544755447	0.171994321354271
CD81	-0.866837916800864	0.000827648819922639	0.0637572776525134
TSC22D4	-1.12670341738521	-0.000478422523989299	-0.047400194222933
FGA	-2.98138155282373	-0.00159779062199748	0.0766932240390009
MYBBP1A	-0.178876081544959	-0.000109533569385004	0.00982485128546288
FHIT	-0.164586167549641	0.000360131372834372	0.134862778449188
EPS8	0.746854852646814	-0.000273495599685214	0.132154850370443
VASP	-1.51272334342909	-0.000729592785632177	0.183549921101889
G3BP1	-0.00737947278105963	-0.000162951290286475	0.157445306274271
NTRK2	1.41006847316959	0.000800607227879189	0.159625167899081
TPM4	-0.477554626199374	-0.000400549125838278	0.198896564227607
SEH1L	-0.0846535931974873	-5.63785126608102e-05	0.139568599159515
ARHGAP5	0.731599824697758	-5.89612762002808e-05	0.0329000472094541
TBC1D24	-0.210607759606101	0.00021105449000763	0.0399344087230211
MTOR	0.366952832038018	4.79772654443062e-05	0.0751582253363145
OCIAD2	-2.81271518810552	-0.000856745964034916	0.299764167986892
DDX46	0.540444521522658	-3.16748174117475e-05	0.141377112113581
HDAC1	-0.706447278335357	-0.000305950035696465	0.285611132179889
EIF3I	-0.334745200352397	8.71982426629872e-05	0.0208377552776687
TMEM87A	0.133393569438583	-8.40949908601224e-05	0.0239239442909727
NUP93	0.412854609358004	-1.26882618116932e-05	0.0694354491585016
PHKB	0.363669059592163	0.000235528192280686	0.0999020302111799
TEX264	-0.80079527514416	-0.00035725896439229	0.0119251604822976
PACSIN2	-0.359509394935415	-0.000223689457348852	0.132528139806364
PPP1CC	0.3977812811336	-1.23498134924217e-06	0.177442391781838
ATP2A2	0.104919840609995	2.90354083303291e-05	0.0844476898688388
NDRG2	0.516228844572637	0.00137331895142092	0.0175212688155562
PSMC6	-0.365525654184827	4.98614459699598e-05	0.10254542966693
MTX2	-0.000497050457301926	8.08764903277252e-05	0.093654919568158
IKBIP	-0.72084185645859	-0.00109579515516476	0.041868970991223
CTPS2	-0.0741971972418312	0.000257262872536777	0.0544751729387038
ANKMY2	-0.216779409466735	-0.000124256515763709	0.0709791596471332
SEC24C	-0.18695293332939	0.000161059722367281	-0.0475472930000131
MTIF2	0.579104470478588	-0.000179319996133104	0.132742603533775
SNX17	-0.646838315251568	-0.000138368905992808	0.0474588150271546
MOSPD2	0.0674809010231297	-0.000212205975150431	0.0171978658489993
CALM1	0.125888071773943	0.000134294957145038	0.185826227295966
OXCT1	0.721286271037976	0.000412475634173949	0.0702536725181539
BOP1	-0.432192642945801	0.000112126401036774	0.0977965218764481
PSMB6	-0.387694228909758	9.49533771475307e-05	-0.00955847356382639
SMARCA5	0.0983806447747963	3.11363652665619e-05	0.0558990942321369
KANK2	-1.19905641573383	-0.000320688575496611	0.114829009037353
GLIPR2	-0.515513131948838	0.000173685451571246	0.170570563201731
BCL2L13	-0.5828519018346	0.000330817376107939	0.0351606547170445
GPD1	-2.34410712335695	-0.000619738226925836	0.106215835133436
PPME1	0.160525486260032	0.000166674075290967	0.048712878521239
TWF1	-0.169427397603527	-0.000168461979516115	-0.0383240955145384
RPS24	0.00398794516526026	-0.000772624730372197	-0.0168048988551349
NIT2	-0.527443047649425	0.000334791744257524	0.15337786277092
THRAP3	0.386751903773152	-4.94300556610381e-05	0.0703490840622761
EFTUD2	-0.716674389371026	-5.95345302949564e-06	0.0262797183162279
HSPA13	0.193900273746709	-3.5305390552492e-05	-0.120279862510246
PC	0.000371130293881414	0.000140308276111973	0.101435892970344
SF3A1	0.501229305144547	0.000239256562010111	0.191748064154528
NDUFAF7	0.135989102725997	-0.000497960004691759	0.0474521987214121
TACC1	0.272354710787983	-7.16457858011342e-05	0.310715540182208
RUVBL2	-0.243715940915376	-9.94257405656812e-05	0.0592178638460125
MAPRE1	-0.359384132765516	0.000294130747541171	0.0723116171861803
PLCH1	0.604987787455865	-0.000412272607367696	0.13105099371864
PRRC2C	0.57894093216467	-0.000149366666619046	0.0573845530636086
USP47	0.109495350551233	-0.000157160803872035	0.15199521002813
ATP6V1B2	-0.181297828530458	0.000419422442110132	0.0575679727311803
SNAP91	1.83830360501257	0.000731011931685987	-1.08818234854082
CPNE3	0.0507621565640124	6.33336484091621e-05	0.106814650224959
PPP1R12A	1.24634880301162	-0.000192975520564526	0.0186865505703463
ANK3	0.968152948678526	0.000171316974932918	0.0969243458411607
HS1BP3	-0.91795843262536	3.11702596201658e-05	0.135234224818939
ME3	0.11257928704383	0.000323987371413738	0.171890332741321
TUBB8	0.279051444362177	0.000521564026509105	0.289966489472835
MPI	-0.343491410153174	0.000342540873213917	0.0926491240722894
GPT2	-0.157291152430027	-6.4193677865467e-06	0.0106188043561827
JUP	-0.806740810783103	-0.000152911039661055	0.131632899733391
C2CD2L	-0.198694281686616	0.000391112981096129	0.0867148440187136
PAFAH1B2	0.235428058618265	0.00028802856017245	0.0265773192725787
PLCD3	-0.122001359182495	0.000172206128896289	0.072721880357425
RPS6KA3	-0.197088803025055	-0.000567816860378419	0.115946990197598
CDC27	1.13543608487701	-3.86129171132474e-05	0.0727593264084543
NME3	-0.86212690525914	1.73818740913834e-05	1.05745761619094
CARM1	0.0332442239164462	-0.000343457937612266	0.0267686788192047
ACADSB	0.119618536375361	4.11027083868127e-05	0.11148832062268
SFXN1	-0.244910999502782	0.000482030278168015	0.0655908702985391
ACSL4	0.480568460014789	-1.89492713882688e-05	-0.0779996060225937
ELMOD2	-0.543971009941306	-0.00043108550910824	0.278458477338072
NELFE	-0.180526795957971	0.000231770162622899	-0.022230788640397
RANGAP1	-0.326553174415274	8.84331530413558e-06	0.0401539018831362
HAPLN1	1.17272393954759	0.00147469669491888	0.268991364358891
TUBB3	-0.103131622455812	0.000362641683193319	-0.00153791681198271
NEMF	0.784374841221476	-9.67873563702688e-05	-0.0136054485227968
RAB4A	-0.102656953080038	0.000104589266598549	0.0535895200890734
GOT1	0.333825380204481	0.000265282062824956	0.0419691366571675
RNPS1	-0.00340678321156622	0.000191818484110666	0.0447567214158586
TRIM56	-0.758553028416131	-0.000347124050746677	0.118429300675865
STX1A	0.217200059526704	0.000383434272026566	0.136325350198221
SSRP1	-0.0334305717393346	6.28755275643142e-05	0.0905382110352368
ZNF638	0.294971353187799	0.000381808786553013	-0.215544348319462
STRN	0.289337238728565	0.000127927034416173	0.0814417697542967
PRDX4	-0.337462829139485	-0.000329698483735579	-0.0174270687432056
CD14	-1.07295077614691	-0.000459696361237371	0.172365636748574
RMDN1	-0.173208501505465	-0.000503238899167085	0.25940087892378
ASAH1	-0.466866887790925	-0.000182208870138184	0.0428263798729744
CD44	-0.967497981948911	-0.00176221607079849	0.124605926269639
NT5E	-0.376200008979724	0.000266317379462224	-0.0499760215031535
KIF1A	0.193543717672728	0.000248846207730829	0.0784739470091673
CCDC93	0.0883872506751242	4.59264058024008e-05	0.0898427310339935
CPSF6	0.143719818273915	0.000147227097946266	0.106676678552624
DCTN2	0.706140724537863	0.000431990372326737	0.102534956271041
SRRT	-0.635038217045203	8.39703539986254e-05	0.0335578077041749
