gene	pvalue	FC	fdr
PRR5	8.92585746759626e-06	0.45441767880744477	7.931658398612745e-05
LYRM4	0.07702542028811554	0.8843616513696714	0.13208297900756016
RAPGEF4	0.0003408296283977035	2.5050603512556036	0.001502652447270194
UQCRC1	5.112283126309296e-06	0.5638426171635769	5.10048112134428e-05
ABCF3	0.005104335274739572	0.748085079041413	0.013914417958940073
TJAP1	0.07702542028811554	0.8280016461796527	0.13208297900756016
TIMM17B	0.004356325510551254	0.7224056423438544	0.012159693087816269
ZNF274	0.16788353756254704	0.9054992680531279	0.2522238767229753
SLC27A5	0.5800534680491296	1.0838294943960824	0.6717186720059165
USP16	0.018087567041169574	1.2813387785214225	0.039832662242416564
ZNF208	0.9339219975594177	0.8626459800576765	0.9564306944142482
SPANXA2	0.004447397891959528	1.234071619432343	0.012387556494326442
FKRP	4.210005424298653e-06	0.4985217472305406	4.367510896554323e-05
NUP62	0.001992081015671852	0.7073951779514936	0.00637027314865359
FARP1	0.3305832340782995	1.1221367792283752	0.4341860740221917
LY6K	0.20320288513319706	0.8197996573210445	0.29474066156476086
CCDC102B	0.2050266620706993	0.665726514911745	0.2967786475966605
HSD11B1L	0.016500081821315217	0.8356965712512037	0.03695209173304908
MSI2	0.0028218890184115533	0.6121937649671417	0.008477628266740304
CCDC178	3.525087660726088e-08	4.711913923488775	1.2199419582110458e-06
DLGAP1	2.6649720233735768e-09	3.2506878057372885	2.0530712731372352e-07
LMAN1	0.48466167146351147	0.8204678688291969	0.5845963346944832
TNRC6C	0.00016891783161096985	1.3753577714019278	0.0008519940388029532
TNIP2	0.03314560819933043	0.8244176751870539	0.06601922568389566
NME5	0.9177913671094582	1.0687060004646405	0.9447162329390316
TECRL	0.06934123887563728	0.32553004201792113	0.12098415031757705
BDH2	7.447997177802526e-07	0.5655408304041469	1.1596754129480048e-05
NME1	0.09423747959611929	0.755676622363642	0.15631847041412075
HSD17B6	0.04679164419770239	0.7864792303301434	0.08767990096648567
KRT5	0.08018995747394751	2.6585323309097215	0.136610504420813
GOSR1	0.10758184395239573	0.8395122823870778	0.17451640510780006
GRHPR	0.4274397207734051	0.9221238100497057	0.5314577512022991
CIZ1	0.0592064569077776	1.273064582263265	0.10626815335787188
PRDM15	0.9662581666316779	1.1884999609798472	0.9801985718524475
CT45A5	0.0025409849914154307	3.4407805669743503	0.0077868753135403
IL20RB	0.306776074385535	0.8523671388490262	0.40895014008706704
WDR35	0.07702542028811554	1.1952954084127934	0.13208297900756016
ABCC12	0.0876527068656186	0.5724163756417981	0.14730874489839774
TNKS	0.07702542028811554	1.0472770608989275	0.13208297900756016
RALYL	0.02540244970963426	1.5953856778561823	0.053022760329026426
DENND3	7.041054701525359e-06	0.325852799782808	6.597591129366887e-05
FAM184A	0.0003877718753190187	1.6508191951470805	0.0016652762624279427
ZNF704	5.112283126309296e-06	2.5242503689599296	5.10048112134428e-05
PSKH2	0.7182241975322804	1.0708756158784596	0.7902066944894782
CTNNA1	1.9706949101399794e-06	0.5643235423940905	2.435058794474916e-05
PTDSS1	0.00010021653240035615	0.6710187017449424	0.0005578814758410023
TMSB15B	0.33906259230943603	0.9425772019490111	0.4426976695255248
DOT1L	0.07816328106370427	1.3639322211367608	0.13362037406346125
ZBTB48	0.20745586540519478	0.9235746513757016	0.29975648184381315
PLAUR	3.241658215046059e-06	0.4420400873521043	3.574296323111457e-05
FBN3	0.008341130979805026	0.33648780295323183	0.02099110360631655
SNAPC2	0.0002151281979264852	0.5515703202846397	0.0010327435760117561
SYBU	0.003872538071551175	1.7285601854968613	0.011012277658452137
MYO10	0.0005745323222800173	1.9963364193997701	0.002300076416285501
AHRR	0.003956635795891464	0.7829502665053982	0.011199467602741606
SPOCK1	0.10906950282857572	1.177396734709154	0.1765417484808197
INSL6	0.6293899794055886	0.9051424263413124	0.7157576427315316
ARHGEF38	0.00476214004841821	0.5925203253265721	0.01314540575135103
VAMP2	0.8589842960089598	1.0219192277624929	0.9012519387128587
IL34	0.40037048788351615	1.0469364484524326	0.5051720089421943
ARFIP1	0.010984863239398438	0.7766293135002753	0.02634553217906076
OGG1	0.4679015006366396	1.0300124131926058	0.5691067195071813
IGFBP3	6.255944604403693e-07	0.3368813889041125	1.0104747716082865e-05
GEMIN8	0.0002151281979264852	0.7092100572199459	0.0010327435760117561
CKAP4	0.0014586733221375746	0.6745927167814927	0.004953283364307337
ALDOC	0.5435504343538254	1.2252468217345107	0.6392652426865415
RUNX1	1.4458961416521459e-05	0.3463607952318459	0.0001164537896997017
ITGB8	0.0574077065464531	0.64253447126543	0.10386023609317976
CCZ1B	0.8245777438787891	1.1206634784402454	0.875678336457193
CFHR1	0.025946807050872673	0.6326721995875086	0.05397411060512009
RDH14	0.011528436277738153	0.8237005453629885	0.027382354209818008
ABCF2	4.577870232684107e-05	0.6250454331364327	0.0002953943286705378
MAP4	0.003513597974772978	0.7616541717790566	0.010162821174502514
CACNG7	0.21612325631331641	1.3194752240057963	0.3093285927799397
TARBP1	0.09625159815624322	1.326970611845548	0.15895938102486915
MOV10L1	0.001383785031129452	0.5077443837891443	0.004758254796542356
RER1	0.00023300498021108798	0.6746278520510454	0.0011033178098236952
HMGA2	0.0010346781713813614	0.42437711992221944	0.003740014035739216
NRCAM	0.006281909893295749	0.6851123275985735	0.0165196143364956
DSE	0.000718433261130943	0.6171416717334409	0.002769782191901475
OBSL1	0.011199498343036074	0.7150463901720356	0.026715658473378593
ZBTB8OS	0.35291708332343197	1.0078014096978218	0.4574497292909942
MRPL40	0.5169445303813558	1.1442809119282453	0.6153258184755638
LAMA4	0.37073117795011246	0.864361227773611	0.47532458336454725
ETF1	0.958166832388366	0.9632980265649622	0.9741266909118905
MAGEC3	0.8931663681251221	0.6019373013795208	0.9272031569500601
PHYKPL	1.561334463723021e-05	0.5015490975183713	0.0001236713695248467
ANKRD6	0.0678890366985915	1.3009712190594196	0.11879575758071724
TRHDE	0.00014948191904430298	3.5717077032111524	0.0007746962534575284
RDH5	8.123216825297302e-07	0.4204242264630551	1.2408340513247103e-05
SLC29A3	0.9824504289355731	1.0398130698682901	0.9918545467671027
CCDC13	0.0005396110263207182	0.461648437805156	0.0021804715565283484
ITSN2	0.012931521448437506	1.2586236639226125	0.03012933971661593
MED18	0.00017354817777622328	0.6575644054473976	0.0008691634149284624
NOL11	0.9419979178906492	0.9575325813279401	0.9621987148846726
NRM	0.3339583712640908	1.0130732929530306	0.4378724567432607
SLC50A1	0.001351656008813337	0.8770823033423771	0.004672257670730299
GSTM4	0.11057338372991925	0.8793577306195567	0.17861699209685833
PHF21A	9.98177204650462e-09	2.497787353369751	5.038946407179926e-07
KLK11	0.00016019093172188923	0.8131467613295879	0.0008165774220886522
LPAR4	0.006478232645830178	1.243773244500169	0.01695786737353596
ZMAT2	9.962182060988198e-06	0.6500280703118189	8.6827301494663e-05
PSD2	0.49958961640701716	0.7988139810499769	0.598689869681857
LRRTM2	1.2779531793313706e-05	2.1645505453424736	0.00010601148120118237
C2CD3	0.04568049441730813	1.071504808767286	0.08595228635237152
ACVR1B	0.890985263752412	1.003214799640757	0.9251856474700533
MUC19	0.4413236117758761	0.8228170392828779	0.5443400511529102
ATG16L2	0.0016386342084533483	0.5985901857192131	0.005437258340746232
ACOT11	0.001510650626593599	0.6617524040526634	0.005096444921064021
MCTS1	0.014896418394034494	0.7709985905825557	0.033848376189266116
C1GALT1C1	1.4064445096630936e-06	0.5624919871367429	1.8808143597524798e-05
CT47B1	0.00954323354560953	15.262742285186754	0.0234954224252682
MASP1	0.032591211216299314	1.5674184213104279	0.06515668188441921
GLOD5	0.6529823928998821	1.9442095991496187	0.735783467077457
ANKRD13C	0.3140399499215829	1.1391764994767657	0.4161598887637819
MUC4	0.19434009902956373	1.3732140194845315	0.2839923555669621
EXOSC8	0.6344509859156053	1.0259047018197358	0.7198000396618396
ROBO1	0.00020393472432827847	1.7885513469895695	0.0009870306966328233
BBC3	0.0002423785863378527	0.6202060690823924	0.0011407603839867608
GPRASP2	0.15868925724665472	1.2084404356419705	0.24082005388433328
SH2D3C	0.5593791918692077	1.126079953247021	0.6531988863009418
TRAPPC12	0.24095466870157012	0.8700225721586765	0.3373746167303928
CATSPER2	0.06342507211908588	1.2797592534168722	0.11218095956059919
HSPBP1	0.0710061986368475	0.7753986040029541	0.12332472394102144
ESRP1	0.09598416936281944	0.9513551035456155	0.15881440815573794
GFOD2	0.024100193416174268	0.808256698986943	0.05077057747487717
TMEM254	0.0005533352409008837	1.6126697347808197	0.0022257768748065285
DPEP3	0.004324402864281235	0.6298704056852863	0.012089633062827263
ZWINT	0.0006923263756786592	1.3787153860431347	0.002683156718417235
TMEM41A	0.003364010116693412	0.8104331579225298	0.009818299334160858
MAGED4	0.42350878234002187	0.814647705773956	0.5279037716695637
FCGR2A	0.00032781892371701023	0.650643628113644	0.0014590865383927918
PAX3	0.45603411034672536	0.8860872811960151	0.5585834647610691
TMEM37	4.831008611810511e-09	0.32694159425932734	3.0907160815218933e-07
TTC7A	3.7304083092563646e-05	0.5261946228679465	0.00024999661434082273
RAB17	8.925559222426945e-06	0.6001475149803894	7.931658398612745e-05
PMS1	0.010262139054214886	1.1404771816413857	0.024902059970094984
DDX11	0.8802958710288412	1.238763891202303	0.9168799987514717
DOK2	6.599919173115645e-06	0.36229071688256625	6.310757209059536e-05
CDK2AP1	0.012212135037281567	0.7314702305306892	0.02877101724844995
PARPBP	0.20381975382153272	0.9889107881852818	0.2952969924745493
HVCN1	5.157224561991794e-07	0.58072567654869	8.719547902092805e-06
DNAJC22	1.2351439185695185e-10	0.2707146635334492	2.2562386693951857e-08
LEO1	0.0006923298446076866	1.9239606130957145	0.002683156718417235
ZNF608	0.004998308430515158	1.359786887908867	0.013677996460277696
TNFRSF1A	3.188833142320955e-06	0.5100750554468514	3.533641929254847e-05
NUDT22	0.00203797222903893	0.6986994533546876	0.006493585672782018
LAD1	0.00516427346650545	0.2237996493103788	0.01405186756035167
RPS6KC1	0.34768022903198403	1.134827185823617	0.45168604576711824
ARHGEF35	0.039952294646365155	0.46095393213158103	0.07710649263031741
GNE	0.800949619654603	1.0372384721247172	0.8571617026429855
KAT7	0.4137744825729498	1.1046226528942416	0.5183956767807465
OR4C3	0.31180926845101486	5.730322547180263	0.41397785311580493
SHROOM1	1.1077257597089369e-06	0.3866947127628268	1.5803375794108418e-05
FAM156A	0.043878001195119386	0.7251008151142312	0.08318792030561956
NCSTN	0.0002066806364535252	0.7003090417948379	0.0009989564095253718
CPD	0.6563094968361198	0.6568316168373732	0.7383117246167994
AQP1	1.5736893114472823e-07	0.15421606292504908	3.5887002457573224e-06
EHMT2	0.9986499247717548	1.158740671836774	1.0
MRPS22	0.0019694928542595643	1.343024788737375	0.00631399382750592
PTGS2	0.24505210431710356	0.6987824826336538	0.3419497744837579
OTUD3	0.3835272566199116	0.9749059087927574	0.4884789721138739
UST	0.4333758018949635	0.8197985198411197	0.5371422659329084
ABCA4	0.0008952478162735894	0.5405599505009145	0.0033234644995918145
LGR5	7.250806984553593e-05	2.7668727189209297	0.00042811412515596513
POGK	0.018087567041169574	0.8737963704966827	0.039832662242416564
MUSK	0.45283484109352223	0.8795110226617944	0.5556634729457147
BDNF	0.2736179569470448	0.9971191577763564	0.3735446936701354
ZFP64	0.5593791918692077	0.9053109617349517	0.6531988863009418
PHF8	0.09693057497443769	1.13135804727582	0.1598876240897469
BCAP31	4.320405645116107e-08	0.45811965152289214	1.409820766589545e-06
XAGE1A	0.4139939229834382	25.069354432424333	0.5185606052130313
XAGE3	0.0021523634438596626	8.460588696122738	0.006790948356821161
FCGRT	2.2257236162383701e-07	0.42026678570932247	4.568354841505108e-06
LDLRAD3	0.1818624104479527	1.205878377484891	0.2692080242879928
CD59	2.1857013730309454e-07	0.5197795723432354	4.513804502183604e-06
FAM118B	0.8483659132150717	0.9878510577291295	0.8937627454817679
TCIRG1	1.313992349103237e-06	0.3458275153085301	1.795114142926774e-05
PRDM11	0.9285417746826206	1.1376140601463636	0.952682785500947
CLDND1	0.14053753466102137	1.3055641920394645	0.21721777535403328
LUC7L3	1.3594627822127873e-06	2.0820361391059823	1.838803132673922e-05
MYOM1	0.3780104438369585	0.767306770497037	0.4827711585950027
UHRF1	1.0	nan	1.0
PAN3	0.05785307872992924	1.1728576317810202	0.10443140811080034
PARP8	0.9554706371957398	0.954640671968537	0.9720379066699956
MRPS36	0.005844493038389244	0.7559547330144931	0.015579746072998198
MMP23B	0.5299412185252914	0.7843842014653173	0.6271726189586988
RASGRF2	0.3442165951973698	1.7133560573405577	0.44804039155969994
GNPDA1	2.1077327595852111e-07	0.5226716848725552	4.3989301256879104e-06
FOXK2	0.4596433629707761	1.2744129225800438	0.5617229290626375
TBC1D28	0.33550491856549836	1.0817142093412646	0.4396730652874743
UGT2A3	0.4540806778953478	0.3114632931364168	0.5566910351918403
LAMA1	0.03787833433987833	0.5927327433907164	0.07378696197980478
RBBP8	0.03314560819933043	1.486400289968866	0.06601922568389566
RPL26	0.9151060344205056	0.9886162913948928	0.9427736393916472
IKZF2	0.4353650410513217	1.055454613420902	0.5392683091498335
SLC26A4	0.4176522124127263	0.7414012639819775	0.522109464635325
SPEG	0.0028849895458790387	0.6251113630863891	0.008630614513494967
PIP5K1B	0.5268419674054219	1.0165435503809697	0.6245460935311258
ZNF598	0.009031385553897408	0.754126764419454	0.022412831221727606
VIL1	0.032497730941940424	0.5702646507281702	0.06510201182139541
GRSF1	0.07534397548868674	0.853304568003539	0.12962616775260127
NEU3	0.7671444690634368	0.9541445781574134	0.8302102759014863
ZNF131	0.798335054818018	0.9863093734636345	0.8552934782224113
RNF145	1.238972590912e-05	0.5648610744508801	0.00010350473992630705
COL6A2	3.1353304996919736e-07	0.24595231051107877	5.8912959834615145e-06
AKNAD1	0.27213695483589206	2.609663120365694	0.37203984658168365
NXPE3	0.11675326738014585	0.8434335196182595	0.18669354252403253
LARP1	0.05479496037568194	1.2517098044790418	0.09994975323210915
DOCK2	1.6347601397381575e-05	0.43776278471614544	0.0001278866000707303
KIF13B	0.2436808951024585	0.7643622084302424	0.34038484669455754
ATP6V1E2	0.05652551326374215	0.8649007921423874	0.1025468997153934
LRRC42	0.047167045261843746	0.8973185728005992	0.08826199968260738
KMO	6.198397544111474e-05	0.6544123582904431	0.0003791142771284474
FAM53C	0.0027600511624269624	0.7305496463426722	0.008324314305879718
EIF3C	2.8581070647770314e-05	1.6278177306322854	0.00020200558069718476
METTL16	0.14053753466102137	0.8944582726708324	0.21721777535403328
TTC34	0.006957945933636639	0.541067708999799	0.017998225401183593
CCL4L1	0.003914265670911593	0.8453494602614141	0.011109954357090042
CNOT1	0.7905050302974012	1.113811451124862	0.8492153893439827
ZNF423	0.0006269672693852484	1.4325895652205343	0.0024714645264153983
DYDC2	0.8589840701782724	0.6674963939794906	0.9012519387128587
C3orf18	0.00408604540018139	0.7445931102099466	0.011503120185226253
ZFYVE9	0.3124161015764655	1.136967339277412	0.4144419333557979
TRAPPC11	0.3189447477274008	1.0408094688114409	0.4215876154406426
NME6	0.9043746929012597	0.9915900706141298	0.9345978760945655
CYP4F3	0.00025562111193976126	0.19857229360543988	0.001187559119680291
PRSS2	0.28219377725795525	0.2122756064972391	0.3832445419815827
MTMR1	0.0007734049287887885	1.3782159813141537	0.0029445556367014487
HOXB2	4.0961386695493067e-07	0.13907205435879594	7.253427357474829e-06
CTDP1	0.0009861143852001179	0.5753928863223481	0.003593780500074226
MPV17	0.19203408428191093	0.9294556989942184	0.2814900677855046
SCML1	0.12485587854957203	0.7671585340957832	0.19731727720476872
MECP2	0.05146624193208599	0.7008641094962874	0.09478540076859282
TTC27	0.025181464404459664	1.2577036157193604	0.05260438195975251
IAH1	0.7236068509543867	1.0916000707184441	0.7937590411725858
TNFAIP8	4.557556665306731e-07	0.5432085287942343	7.932829898279029e-06
SALL4	0.003913598095010019	0.29226989341993	0.011109954357090042
RBM47	1.637886197393225e-06	0.41489673054254506	2.1214697026031105e-05
RGMB	0.26192968248972004	1.2711612016081217	0.36098094765772337
IGSF21	0.0037900110005759974	2.2412590215785717	0.010819269360271645
SRSF11	0.8272133530511158	1.298550327581127	0.878003678130629
C4B	0.0008424643667538672	0.5130172954174079	0.003159954723647708
CPA4	8.85517647198758e-06	0.29586389742722846	7.89657130886502e-05
MCCC1	0.1966867624302039	0.930160564965316	0.28672091678328115
LMNB1	0.7878996716567304	1.6684948967270563	0.8473412407189612
SNX24	0.00010021653240035615	0.7204141678814973	0.0005578814758410023
SNCAIP	0.15669883804919724	1.3746385728789314	0.2383506491023887
CCDC80	0.6081633160053384	0.8910596772395558	0.6973432858537882
CHCHD10	0.00817623751831397	0.7542386554406089	0.020622740581780104
STARD8	0.010362723710112322	0.6417234509568137	0.025091158980524764
SLC25A32	0.2136207303090525	1.1385894241080545	0.30658883203840115
ENPP2	0.6296356666435117	0.9486734836403996	0.7157576427315316
WWP1	0.7261448424464532	0.8660024609565006	0.795902540103223
TMEM130	0.6272338806568973	1.5560743232640506	0.713714174888233
MAN1A2	0.000303179923971368	1.8083243917257408	0.001368325286003227
INTS10	0.96086350623024	0.9917845887303357	0.9761231777831454
CLVS1	0.036040189615146746	1.9048968217329767	0.0707585728300039
WIPF2	0.888310979515776	0.8850140780725352	0.9230578375580598
MIEF2	6.0233030791065075e-05	0.5490570729351741	0.000370322370779626
UQCC1	0.0014931382439242957	0.6400806148494167	0.00505192219669555
ZIC4	0.023264387566781272	0.5857383082530511	0.04927934050158964
PCMT1	0.09693057497443769	0.94430031964683	0.1598876240897469
RNF32	0.0020147373061037716	1.7038574390222085	0.006430499339923356
CHRNA4	0.0008168337515653306	1.972592563358944	0.0030827427569725435
CLASP2	4.079381655050554e-08	2.153770132293126	1.3510759541278648e-06
SLC25A27	0.2706629953488259	1.2999697742032548	0.3703380397363587
KCNE4	2.8945267651708474e-09	0.2754710968529529	2.1917999894043694e-07
TMEM91	0.0008952478162735894	0.6187961466452471	0.0033234644995918145
BRSK1	0.002581890405979305	0.7537035052187795	0.007883597467438792
RNASE1	6.753046799803118e-05	0.349504312547581	0.00040603066252362216
RFX5	0.038192317014438155	0.9238060949764789	0.07433322332807882
PPP6R1	0.00022093887644369326	0.6257281583284774	0.0010569157537002702
LSR	0.1171481924656347	0.6127147836030058	0.18729124084621324
DCAF7	0.7931127322397833	1.1093443130576424	0.8513973405159773
IQCE	0.03456702465493748	0.7211394866985718	0.06833572574593744
SORBS2	0.21738240485892135	1.0698368001801632	0.31062893803993774
TBCB	0.002387361284364939	0.7412997766597	0.007386354914905247
NSG2	0.0003978576697079513	2.031989833334472	0.0016982992169489734
FCHSD1	1.318579146461749e-11	0.19722673823713877	5.4334660223617974e-09
HDAC2	0.42155127267060144	1.1594521683016337	0.5259447261266291
TPD52	0.0002590151958812888	0.7065710230942296	0.0012020665939812877
KCNIP1	0.5346066053917682	0.9982307023263437	0.6312604585456978
SNX31	0.10320340740811747	1.8455744889017915	0.16840412075605538
NDRG3	0.00037309028781831727	1.4989986347916242	0.0016175157352221101
SLC6A12	0.0017561977194225109	0.7796891290773985	0.005754080508588659
CCNJL	0.08285216925231116	0.8693016569805334	0.14024262435470147
PRSS3	0.5190984455026569	1.6609377831019583	0.6173533216220846
DESI1	0.12568968132993863	1.1814638267148332	0.19831660405032792
STX3	7.346978636711917e-08	0.394734668795105	2.063092146812971e-06
SLA	0.00032781892371701023	0.5986824960274393	0.0014590865383927918
PREX2	0.030452342205792973	1.5900276128178457	0.06163164495082189
SPIDR	0.34942032907400133	0.9807170918628929	0.4536140970666151
CA1	0.41374330711092067	1.731624601524596	0.5183956767807465
GBP3	0.22895264431537654	1.0171290495494014	0.323432345102779
INPP5D	4.851706701556245e-05	0.5313569267505377	0.00031113786118304416
TRIM40	0.45282835764746376	0.9611226559643732	0.5556634729457147
TMEM143	0.06562566058059131	0.8340682033120086	0.11561156092935948
AKAP8	0.002496811238546468	0.6440039827200876	0.0076660887776476986
IQSEC1	0.007173129804673179	0.8440334113969217	0.01846588508048875
FBLIM1	1.7565069411273137e-07	0.2820317159208421	3.8710878718700085e-06
DTNBP1	0.01980724745735619	0.7944627903147284	0.04304201835870669
RBM46	0.003720238037597794	0.4152540331233225	0.010663037494046476
SAMD11	0.8061811122176713	0.9988347744390889	0.8611006927704717
STK32B	0.008094838785091997	1.513801868407007	0.020446535770925884
STXBP4	0.0023606939426611437	1.4255125867561784	0.007317903423725123
TBC1D15	0.00731988520050489	1.2577449563336827	0.018787632207186235
GSG1	0.06104964357071039	0.8000009936076882	0.1087321050472323
SERPINB5	0.21050786781021724	0.6907774216066744	0.3034484957475788
SLC6A1	0.46376219407313823	1.240163892358192	0.5653527565725446
RANBP17	5.379592315740918e-12	4.376979139984359	3.4354559966591e-09
TCEA1	0.16997999149279364	1.0791613016276065	0.2546179279111345
ENDOV	0.039147573919738686	0.8225071208685981	0.07576798058807753
CHCHD7	0.00025226876861693647	0.676258339016181	0.00117568393243648
PRPF18	6.818415124106051e-09	2.106445807891443	3.8599200506081506e-07
SKA1	0.01517731005264208	1.0633871484574404	0.03439850157612004
NCL	0.00036359302999221184	1.7474884131413209	0.0015872148062163098
KCNS2	0.2322118456604989	1.6238341519433417	0.3272277471972626
FAM199X	0.5346066053917682	1.14717511331486	0.6312604585456978
LYPD5	0.6296356666435117	1.1648369831546848	0.7157576427315316
SIRT6	0.001510650626593599	0.6493929814044022	0.005096444921064021
IER3	4.5752118017702555e-08	0.29286770153673924	1.4633245111113204e-06
PLA2G4F	0.12701222716751628	0.10597080700840182	0.2001360296292771
TMX3	0.11133144096867932	1.1067026144423602	0.1796286471065406
PKD1	0.7034143180142973	0.9427624840618866	0.7780634434668415
CISD2	0.8404200359692381	1.0277629064327893	0.8880846026561862
ADAMTSL5	0.015973684360502963	0.7185720062441482	0.03596870163727945
NHLH1	0.745273851857756	0.9161391612953788	0.8120968809462873
ITGB7	9.57873074350536e-06	0.45620652972126047	8.415379629081641e-05
ZNF506	0.16684261970303038	1.0341180746713319	0.25093662494847596
SEC14L1	0.29805076402365904	0.6953447056861816	0.4003609648802376
ALG9	0.48466167146351147	0.9339315524999108	0.5845963346944832
BTBD2	0.8669649651395673	0.9983573097872506	0.9071008099975195
ATP6V0A1	4.075306417560435e-06	1.8708205202780364	4.260197900457424e-05
WDR36	0.010878922591877675	1.3155998584468398	0.026109119518553502
RABGAP1L	0.00037309028781831727	1.7201696530811195	0.0016175157352221101
PDLIM7	0.00015571431902836294	0.5653575838562589	0.000798351278606355
CENPU	0.06587413138481595	1.4240161776272	0.11589948704275183
ANKRD13D	0.0218621869451874	0.7632382801023456	0.046733754431388046
PRKD3	0.047544976315243695	1.2272015184086011	0.08881912865891439
KCNJ15	0.0019031316088166654	0.31510130243909656	0.0061356602941452865
CEBPZ	0.00012509470614213884	1.3320746722905876	0.000668240306943792
CRLF1	0.8696281941044703	0.598618763329062	0.9091894558431908
MRPL18	0.0710061986368475	1.1881016305092331	0.12332472394102144
EXOC4	0.37984392604054273	0.812703549362115	0.48444932883555575
EOGT	0.09761337660501464	0.8250633711731258	0.16077443949286618
MAT1A	0.0001347647752255917	0.16206836291652701	0.0007132308997079628
SLCO3A1	0.44538992578146974	0.7370806903914718	0.5481983950348612
DAXX	0.4313918296767888	0.9623361749837546	0.5352073820223373
SH3D21	0.00025562111193976126	0.7034103751774068	0.001187559119680291
FAM120B	7.673797135417772e-05	1.4905869159032703	0.0004481608814847314
PPP2R3B	0.060122812254801775	0.8211120344234234	0.10754325246921179
KRT24	0.9865576034516412	0.15820905445012293	0.9946409203732365
STAT3	2.149324012367458e-05	0.5041718014975528	0.00016035314600058523
FBXL20	3.498654918466917e-08	2.244063219978453	1.2131637279905147e-06
SRCIN1	0.009121177111090971	0.36609368780236984	0.022588139375460642
MIER1	0.6248360385639653	1.0553981376952593	0.7116712584248185
IGFN1	0.010721682284356533	0.8819076576654281	0.02581215874952628
FRAT2	0.02585012177724852	0.7861986312105373	0.053804695413048546
APOO	0.005905251824381954	1.413518903167938	0.015703910712325356
UBAP2	3.79223398690786e-10	3.028057036777159	5.1688149241554133e-08
SRXN1	5.832564849995095e-07	0.43426715896908663	9.551498759432816e-06
ARMCX2	0.0003543221990960384	0.7328701933677829	0.0015524814653270782
NELFB	0.0865165911482046	0.804591213890058	0.1455413916790124
LYPD4	0.48828676064765275	0.6316096720092854	0.5881681245354018
PGLYRP3	0.8841062891408125	0.10017785440903407	0.9199724509491263
PTPN6	9.655125315827525e-07	0.4781271462792265	1.4209233012553812e-05
HNRNPL	0.001034683040983895	0.6868843866049555	0.003740014035739216
KLK3	0.214715740824151	0.02480649939700917	0.3078572265006305
FSD1	0.14797559969960497	1.422436824817784	0.22687372597363506
GNB3	0.4254697283008888	1.7592761614915167	0.5295680879232818
PNKP	0.00215697597788755	0.6974448933180192	0.006790948356821161
WDR13	0.7261448424464532	0.9577383837494947	0.795902540103223
SPACA5	0.015184207476992298	5.00446408159094	0.03440963963228373
PNCK	0.24919818264985782	3.6556369411081766	0.34645293043333314
ZNF43	0.0026696127818691805	1.580100530957401	0.008094262300126626
NAA25	0.07423974927192395	1.054741832624118	0.12801227300011878
ACTR6	0.5754283516601418	0.8914153118495485	0.6677591828584749
STXBP6	0.25339304877212765	1.2707569811489012	0.3513476352761038
CCER1	0.6690133537969162	0.5974312447851042	0.7491309160722672
SLC8B1	6.297922645972616e-06	0.4766842014402067	6.078044191938387e-05
CABYR	0.9016945064783574	0.9487929837345725	0.9326984798768251
PPP4R1	0.2062387577653162	0.8519227716440839	0.2982651443718281
TRIM13	0.4195990800768631	0.9423993475721154	0.5239518040790653
NCAPH2	0.19435020619701915	1.0667777350557013	0.2839923555669621
PIGQ	0.010362723710112322	0.7084169221130129	0.025091158980524764
EFHC2	5.7694189971257306e-05	0.30514316102680944	0.00035806772402826903
ZNF75D	0.24095466870157012	0.8460167402180255	0.3373746167303928
SERPINI2	0.8669647518400705	1.1627531335137329	0.9071008099975195
FUBP1	0.8669649651395673	0.8918730865721265	0.9071008099975195
ZNF449	0.03427864740510348	0.7515481673598329	0.06785648009954513
DYNLT3	6.592761661333263e-07	0.48365494317062946	1.0514594408385607e-05
MGST3	0.0023606939426611437	1.4736309961474714	0.007317903423725123
FBXL6	0.03399203928551392	0.754212477042664	0.06743283359262826
PON1	3.6848595333036385e-05	4.350027059329937	0.00024759964380207495
PEAR1	0.0026108339476035884	0.6696301858806426	0.007955523081270505
PDLIM4	4.340115019297396e-12	0.09078404707443853	3.0760999210772222e-09
PDXDC1	0.29336195915841534	1.0955922626655656	0.3953213593678577
SMPDL3B	0.5928187696041622	0.8825913798163082	0.6831971238124326
CD63	1.9957974785099547e-07	0.4809948056674927	4.253703630240373e-06
MDGA1	0.07369261599878936	2.507180619423133	0.12716784796285047
ELMO2	0.11754446280112842	0.8868293671490731	0.18777229862722633
NSD1	0.007173129804673179	1.1828068170219845	0.01846588508048875
CCDC125	0.45554509378932984	0.794978941086695	0.5581002224194936
SMAD1	0.3027893674905606	1.177586344498028	0.4049456413740844
MYOT	0.0009510645604610205	1.908978343990846	0.0034869096813244307
SLC9B1	0.00020122310954842442	2.2985524776231063	0.0009755054112417325
GALNTL6	0.38814592812771986	1.3334234321590985	0.49324727823769926
STOX2	6.712839043102074e-06	2.2590074256036154	6.37773699757242e-05
FBLL1	1.0392611911451039e-05	2.3291463269620687	9.017957417189077e-05
SLC12A4	0.05830131897938733	0.7719258642478443	0.10502654239485198
AURKAIP1	0.0016386342084533483	1.391291006297057	0.005437258340746232
ANKRD18B	0.15084114226958076	1.0428589937745578	0.23056885782217923
LGALS3BP	5.68416354772431e-09	0.34947430755835196	3.437463955703995e-07
DDX54	0.16272742281269692	1.1776082159766241	0.24583231348095974
