rna	protein	methylation
DYRK1B	0.561310257454966	0.00028635725696828	-0.0731188736112031
CLC	-2.61351733356326	-0.00172515495436872	0.102394144709485
GPI	-0.778437991975442	-0.0132743199480556	0.0798799982803179
AKT2	-0.185040521997611	-0.0112941563937362	0.197626394232425
PLD3	-0.539105219428193	-0.00846545385252645	0.489410968938781
PIAS4	0.380303822250603	0.00190367812721546	0.102135099430746
NUMBL	-0.610086237647343	0.00374144633560622	0.0734737876753952
YJU2	0.520330757130227	0.0074003072282371	0.21578193238438
SHD	1.50648551517132	0.0172525126965941	-0.307026542573963
TBCB	0.0118325830414288	0.000860462768655457	0.0434450560754183
FSD1	1.04175993189188	0.00937581636405877	0.150727890385285
SLC1A5	0.0809082955761865	0.000360151482466416	0.473016642894532
PRKD2	-0.34558395640825	-0.00479345899772233	0.169254942453879
APLP1	-0.689116324622502	0.00202511070334484	0.0200733360552943
CACTIN	0.309168545931793	0.000740355223049939	0.088696392081648
CCDC9	-0.476212892465048	-0.0147930790472699	0.148022784530358
HNRNPUL1	0.225893017848149	0.00534972694571304	0.0407676191080459
FZR1	0.265098768840873	-0.0108382925399094	0.0550192363530323
TGFB1	-0.305278285105882	-0.00659226357663287	0.132035135927608
DENND3	0.0928994947609607	0.00438940062443981	0.0332260376104852
DMAC2	-0.0722153020495414	-0.00606350331051483	0.0498578395359198
PLIN3	-0.539481624250307	-0.00642619691166553	0.123082611187212
MYH14	0.405096948258513	0.00786303597395508	0.176734319993408
MRPL4	-0.00996679236327702	0.000898974444090551	-0.0523370128468382
SIGLEC8	0.526813201632001	0.00797403822939883	-0.246428734684601
RPS19	0.264216479705071	-0.0135302913568287	0.000426441747159408
NOP53	0.30869254198137	-0.00139299415874556	0.0396982393874461
ICAM5	-1.67349294689323	0.0026675393132585	-0.107422202810125
CD33	-0.335265219528462	0.00909316096957209	0.169612053301113
TYK2	0.219895274114899	-0.000821832717869472	-0.00920326635153174
CDC37	-0.0421749153158976	-0.0176254303653422	0.0661288742343176
NAPA	-0.319278738625151	-0.000957048894074437	-0.0163171415180593
RABAC1	-0.366137192559892	-0.0120555192835648	0.0216299554139572
ATP1A3	0.528802718429649	0.00685200503438734	3.68845919125921
PTPRS	0.798606164683088	0.00625682534320448	0.0407868812456126
MEGF8	-0.317669750054148	0.016442230038242	0.0742425800300113
KDELR1	-0.48865749230431	-0.00598024998463312	0.0202965577971264
CYTH2	0.0567606694090491	0.00281354281414044	0.962500289607939
GRWD1	-0.158466277413584	-0.0121227324515578	0.0892585656592998
CLEC11A	-0.384879382311912	-0.00687853888309813	0.250830754860141
CARD8	0.0989291115670353	0.00373701492933643	0.145329616074299
LIG1	0.0128079459925855	-0.00558547154898432	0.0730166478021727
PLA2G4C	-0.0672170927869761	0.00910497737952468	0.106739648104388
SIGLEC5	-0.197887971376816	0.00466862139582754	0.00509563240726408
RAB3D	-2.14764276981998	-0.00684495411839136	1.54765604460562
PLPPR2	-0.234474361038699	0.008523518031306	0.07924532402101
RASIP1	0.0820006275301611	-0.0053150399847426	0.159204811394972
BCAT2	-0.310630871331824	-0.00430965065360801	0.448746619309624
MIER2	0.360332940099159	-0.0182928042426917	0.0692771307811545
PLEKHA4	-1.24704004438555	-0.0154628124476097	0.170107112584885
PPP2R1A	0.0351527257620768	0.00969954595029197	-0.00215397898298337
TNPO2	0.200456534738321	0.00506985425338228	-0.146296828948605
CACNG7	0.173679970351752	-0.00293632341614838	0.146271396653478
GCDH	0.390948353159863	0.0121179150410892	0.119197314936876
MAST1	0.666358098418894	0.0131638784380393	0.02454905687629
LENG1	-0.22305416493089	0.00449123048656497	-0.141005543163085
PRPF31	-0.308464088704254	-0.00030754801466742	0.0378192395866296
JAK3	-0.468988496064666	-0.00397224163241751	0.260341538513825
RPL18A	0.494383902081147	-0.002565509394135	-0.0101897640422142
RAB3A	-0.808626153097641	-0.00119407779364722	0.107109338849511
ISYNA1	-0.165878387926751	-0.0137822093977761	0.273913956430545
ELL	0.0207296887083478	-0.00705389843024707	0.0708631794243675
CRTC1	0.197043957832566	0.00689533875565364	0.219536497299654
COMP	-3.19861671467975	0.0009475462009031	0.0223483986094321
COPE	-0.0882367247645574	-0.00947076971181891	0.0423142097857253
ARMC6	0.37176549496586	-0.00387337154921427	0.00859028104102586
GAPDHS	0.0242882558067153	-0.002925597313252	0.0244626175040244
MAG	-0.691039812777928	-0.00568416796895782	0.147891695342381
TMEM59L	-0.331153184252246	0.00668489533798383	0.448728383279144
USF2	0.171504452235377	0.00540558532375048	0.136373246183749
LSR	0.849799615139255	0.00774849880925189	0.0330726214261965
KXD1	0.022825726451413	0.0144310004870586	0.0612921515630582
FKBP8	0.10630617003256	0.000860357088081551	0.370498557482061
SUGP1	0.240205229296477	0.00955412937840597	0.0355734399359647
SCN1B	-0.734772837041209	0.000989801348948053	0.254817890875631
ATP13A1	0.114023139269834	-0.00921709260282572	0.0344207993961495
ZNF574	0.0954866399421993	0.00417109800888579	-0.00682119081853791
GRIK5	0.0366027234545605	-0.00168288715028004	0.0973494506633456
SIPA1L3	0.241666076986309	-0.00959550510641242	0.046771846047907
ETHE1	-0.647068705298628	0.00234076313517508	0.146025607489644
CADM4	-0.0828197211027615	0.0129162672413735	0.0919694892394747
SMG9	-0.157312074654385	0.00442188048293763	0.020103113075193
AVL9	-0.148324226300286	-0.0105759266489697	0.169626926948249
RUNDC3B	0.147373835619217	0.00209160253308082	0.250382750685127
GTPBP10	-0.184567964552118	-0.00651238919883654	-0.0135172465422288
CDK6	-0.84976605785074	-0.006619268682294	0.39595565564683
PMPCB	-0.22955398147968	-0.00399923258433394	0.13106235227076
NAMPT	-2.09820079385132	-0.00757411735716057	-0.00959417898449825
PIK3CG	-0.179600004880963	0.00314611916310555	0.182100534339268
PON2	-0.70034161205283	0.00150600766059214	0.251795277064372
ITGB8	-1.09535745300031	-0.00775740522977621	0.200508012303173
HBP1	0.0085210456916088	-0.00846936403365271	0.0740412527100077
SP4	0.150191690322293	0.00502711354124837	0.105739098182098
WDR91	-0.246666722856635	-0.00463131019587288	0.163405248491812
DNAH11	-1.74598641517496	0.00392812469467219	0.364950214076842
CBLL1	0.0696077175418416	0.010592126180644	0.00405531176064642
MTPN	-0.418306453609634	0.00311895043048255	0.0177902971643633
PTN	-0.899515109998136	0.00301322344512981	0.108407118785837
GSDME	-0.0843479001404885	0.00422896156407571	0.115958327537535
ZC3HAV1	-0.229838869439904	-0.00823227802657735	0.252991218592428
OGDH	-0.341478036242422	-0.00105318186654958	0.267540671706637
ADAP1	-0.317312456178436	0.00242163690067923	0.095553958450488
CAV2	-1.34792348287365	-0.00814608453004363	-0.00885906552445111
CAV1	-0.533079345836814	0.00141898546656727	0.510395871002201
MET	-0.00581042233544273	-7.6908934065511e-05	0.140038468036713
LMBR1	-0.366602748279736	-0.0052508460654797	-0.0315865472704725
DNAJB6	-0.44165594187553	0.00139238851475561	0.0995932494012475
LFNG	-0.580595342288165	-0.00378135667533496	0.375998677081027
BRAT1	-0.348036885502209	-0.00343355185077202	0.134725393655641
IQCE	-0.745080944121685	-0.00434270407462307	0.0738026103869643
HIBADH	-0.0627256954651018	0.0128779389831815	-0.167402251737901
TAX1BP1	-0.17769191015141	-0.00586645129939793	0.144287088362945
CPVL	-0.966835881083484	-0.0105582116022589	0.136762367812367
GRB10	-1.74328635013869	-0.0128592655096856	0.124764478973549
ABHD11	-0.69519407495326	-0.00787189302191802	0.104979350883028
COBL	-1.08068853193588	-0.00212459979021763	0.0996928651891772
PLEKHA8	0.193395822710512	-0.0188902240811141	0.0596359210018285
STX1A	-1.16617990124366	0.00274653325317565	0.109201800430479
EPHB6	-0.957704930163649	-0.000500018925567568	0.0386810779996034
CASP2	-0.197006932369737	-0.00958846091380145	0.017730910393776
CHCHD2	-1.33309482799017	-0.00206682849328715	0.03156652282401
HSPB1	-1.20501954234041	-0.00783625358243101	1.8507932822551
NPTX2	-3.04007240791319	-0.00648966090400463	-0.0771722131698652
PDAP1	-0.284903052474612	-0.0124105909409208	0.151006300331848
BUD31	-0.443232286621736	-0.00440372255801193	0.105194211736023
ZKSCAN1	0.0448349068701809	-0.00358755728458874	-0.0987620658806237
EIF3B	-0.111800855337942	-0.0156027741249511	0.0919875350043208
SNX8	-0.435752925309942	-0.0136063961718227	0.087939791762827
NUDT1	-0.142911554911391	-0.00158945640715878	0.140577157040453
PTPRZ1	-0.407755121306689	0.0101271393344017	0.0583488715759804
WASL	-0.322357106409194	0.00113431612048136	0.0450130331046739
AIMP2	-0.137358035091819	-0.0110443887183988	-0.0282147612422825
PCOLCE	-2.15652477837984	-0.0117770376542026	0.0502680708183894
RBM28	-0.00864257626999719	-0.000497978189272362	0.132774281133241
USP42	0.0491086333173269	0.00578380594547614	0.0534990617064403
IMPDH1	-0.586711485260696	-0.0138751995557746	0.138400021590103
AGFG2	-0.185990602730421	-0.00111416989751203	0.179081896780612
LSM5	-0.317767371340192	-0.000155848189769133	0.162157385527204
SERPINE1	-2.25140184636401	-0.00694309182433425	0.20502303737487
AP1S1	-0.574200763718467	-0.00260298628972102	0.168533482116095
C1GALT1	-0.126869301553357	-0.0102227969903656	0.0757630514850752
PLOD3	-0.951602958797411	-0.0201628981346547	0.0961971555569586
RPA3	-0.562743075120286	0.00274826874856749	-0.0268133145759914
ZNHIT1	-0.483045738198	0.00500268096413262	0.065887881913531
GLCCI1	1.95268518845583	0.00736948658705721	0.0288549270701418
PHF14	-0.00788702245236245	-0.00109185343355371	-0.147021692194955
NRF1	0.16389970393269	0.00427377866148095	0.0621734201938877
TMEM106B	-0.244947618914742	-0.00582949414769127	0.0513767356808751
EZH2	0.171832159812849	-0.00493913814542457	0.0905654452488369
CEP41	-0.798592510993864	-0.0156209338768778	0.346175734943877
SFRP4	-1.88133972099187	-0.0218448869324246	0.0571597918389886
MEST	-1.23760012411333	-0.0136453428722217	-0.0794023308608352
MEOX2	-4.8541000559661	-0.0104808240329437	1.99537803973546
ANKMY2	-0.541160126538951	-0.0109627209284247	0.0580442419000842
TSPAN13	-0.382772746565054	0.00254381839173966	-0.0647115863829034
AGR2	-0.218228486674702	-0.017021539459015	-0.00998551042631384
AHR	-1.2263984017963	0.00140832244597656	0.176720035114324
CHCHD3	-0.20552930244693	0.00423793397675056	0.0686249394114342
GIMAP2	-0.637799434888064	-0.00242362184872072	-0.335296250551261
TMEM176B	-1.82190043708616	-0.00533609961664072	-0.0907483096918197
GLI3	-0.646597382320365	0.00949016530131967	0.314023950498537
MRPL32	-0.405672667940677	0.00551193432962101	-0.0155139476735892
COA1	-0.167030038000606	0.00333068972391616	-0.00525401283317638
BLVRA	-0.166597947165663	0.00216818697814929	0.30196361889089
URGCP	-0.22698720018779	-0.010928098133364	0.000594350733779936
TMEM248	-0.482947791526629	0.00242558249696178	0.192335057495654
RHEB	-0.436763428180788	0.00275282462692905	0.0648084627044305
PRKAG2	-0.133182767495714	0.0063173672369723	0.0773904304932664
AEBP1	-2.84956884403873	-0.0146163175623759	0.245574128972633
POLD2	-0.197563194732287	-0.00560666283005311	0.280610940909964
BCL7B	-0.532209529387543	0.0011702783468825	0.219949402724839
YKT6	-0.413355892331637	0.001006827856676	0.073439629504415
TBL2	-0.430504105585275	-0.0124767171535588	0.157883617433918
CLIP2	-0.348625869296402	-0.000754050684255942	0.0857517518817119
EIF4H	-0.254165052009673	-0.00212187489302515	0.0919798445729092
LIMK1	-0.466133896733771	-0.00656767840931643	0.334623742585688
SLC1A1	1.03249442877198	0.00933253947938783	-0.043974437518989
FSD1L	0.417492237086316	0.0079455796203727	0.106458440373618
CNTNAP3	-1.38604666025817	0.00251223785776621	0.148288033433487
SPIN1	-0.0647436771612277	0.000892165004925375	0.317709443853919
TMEM245	0.0583372789537795	0.0123693722661818	0.148216425477535
PRUNE2	0.0404438288784056	0.00837961988971164	-0.0688545188324262
MEGF9	0.238330041900235	0.00213859156172084	-0.00155973859699445
TRIM14	-0.373491412496104	-0.00318192092524414	0.086216207170873
CORO2A	-0.740259613372038	-0.0132015490365197	-0.182160817767578
TGFBR1	0.181944271329637	0.00932309975517509	0.3898154750546
C5	-0.462128642271723	-0.00344955702807031	0.131342333747718
TLE4	-0.262024385696375	0.0146714011250476	0.642280699847868
PTGR1	-1.02724470605942	-0.00549934540815187	0.302883956934023
AMBP	-2.56542699726142	1.95551440257328e-05	0.113869838445906
AKNA	0.571654781328886	-0.00387591568033701	0.00514921546285921
DNM1	-0.53311522633065	-9.14260447474206e-05	0.182081425681821
ENG	-0.409227292546031	-0.012756614203606	0.177627619158583
AK1	0.00124365718022816	-0.00221387402174993	0.116577434514754
CDC37L1	-0.0725739416868106	0.00909228551518696	0.0997798993478141
PLGRKT	-0.44238999243186	0.000356367848656736	0.0329225174871849
TBC1D13	0.142253341254908	0.00660879919844053	0.165319902168766
RIC1	0.04173867190017	-0.0110798721047594	0.0115201838944691
DOCK8	0.205053924819272	0.00466790879620883	-0.156548510426001
KANK1	0.168438070542536	0.00183706172483735	0.496806875354191
ELAVL2	-0.000403972798818057	0.0101055636336194	0.771494070058265
NCS1	-0.0614899177710761	0.00228524667798578	0.0980505689085597
TESK1	-0.0865707646361041	-0.00497696348045205	-0.146101540899708
KCNT1	-0.792477161093709	0.00578122182236468	0.0481531624465579
CA9	-0.413838190696637	-0.00452941210087853	0.164559652423725
FUBP3	0.349700122795983	0.00418474334382835	-0.00124753222009378
MPDZ	0.0908036907253419	0.00277340263164254	0.134881334558132
EDF1	-0.0117623235911331	0.000646863976048249	0.00752726422207217
PIP5K1B	-1.02630130596628	0.00733401236419876	0.186110181520823
GLIS3	-0.544453039203715	0.00201829384979879	0.181075843222297
RAPGEF1	0.324168587325634	0.00498083995252602	0.0809944052482389
NPDC1	-0.0482167780881955	-0.00395477897407862	-0.0413834204121782
APBA1	0.20350596775207	0.00556939811842212	0.0626044126199492
SETX	0.159928756826893	0.00469194884675008	0.108022853304115
SH3GL2	0.788938018269645	0.0123453122548985	0.158189910989425
ABCA2	-0.318443322942121	-0.00407929890818913	0.0465930581050806
UBE2R2	0.398444540491041	-0.00622986729016963	0.0153718356488921
ABHD17B	0.110453347245297	0.000511684497493802	0.129121764840671
DVL1	0.197991052238368	0.0149743151323055	0.0136537001145445
PDLIM1	-0.70012359180376	-0.0204599136622189	0.167638150563817
ATRNL1	0.911286338106672	0.00991240581246326	0.0630751723495332
PHYH	0.0388725066159411	-0.00601209621217532	0.123464048664759
RASSF4	1.29607183937713	0.0173989244348247	0.137103321556974
DNMBP	0.510534357615022	0.00312233318621246	-0.00141170795547983
RAB11FIP2	0.265195442958392	-0.00182475909116717	0.0320262838946643
CXCL12	-0.287393095515218	-0.00186679662641984	0.346458394458431
ERLIN1	0.280008825067722	0.0141293288018458	0.0344606717965744
EIF3A	0.451792298703747	-0.00362642166540437	0.0350668677092207
DDX50	0.492998134704848	0.00877012829024439	0.0159492331532177
MAPK8	1.0406675585098	0.0151129054436646	0.0841859658552002
SEC23IP	0.20077294016648	-0.000691000012935229	-0.00969229180453164
ATE1	0.592174757698232	0.0175520183176101	-0.00164012367023901
NSMCE4A	0.746831308311012	0.00779805599957965	0.0047474036339604
PLEKHA1	-0.0250672757878775	0.000939433449762707	0.0499012251111891
PALD1	0.61937497506492	0.0132107506201085	0.192030159141419
UNC5B	-0.229378033078763	0.000838510709580782	0.0378332328710602
SPOCK2	0.0337717406833788	0.0034105969305573	0.128956227583597
MICU1	0.863498082018112	0.0141451686078539	0.0908261108585196
PPP3CB	0.162875521403769	0.00649155694871209	-0.0818269939130455
CCSER2	0.784343420883857	0.00762424692553721	-0.120445032724954
BMPR1A	0.653216979744425	0.023868141541094	0.0945595712895159
MINPP1	0.417131310275317	-0.00247345382657036	0.0565350074236555
LIPA	0.356070270375542	0.00369192677041888	0.178764565116344
LZTS2	0.308567230436572	-0.0062490573977294	0.823363498172192
SFXN3	0.0606896057637987	0.0111203350596535	0.11352085697787
NPM3	0.147588600646429	0.000574863911150935	0.393294242125653
GBF1	0.504744069459697	0.00882191667222155	0.0961234469811543
ARHGAP21	0.19117872666279	0.00738177034802608	0.407057431945382
CPEB3	0.180737039977322	0.00756859430619788	0.167620679464051
CUEDC2	0.622890129255347	0.0121073026592541	-0.000226334672309284
SUFU	0.553565851249335	0.0102699993623965	0.167707808080269
ACBD5	0.604890934055052	0.0183740799894221	0.0758430381465576
LHPP	-0.279838741886336	0.0113334488004805	0.0695055957486998
LARP4B	0.612991834375359	0.0151573322271847	0.0421469715600472
GTPBP4	0.81544292474585	0.00979627401903187	-0.00349578718268871
BCCIP	0.838520042854673	0.00469864388519227	-0.0863299026585859
MTPAP	0.936555410756963	0.0225600737852865	0.0536552081009415
SH3PXD2A	-0.348984426018778	-0.0122785689709428	0.204772859459945
PITRM1	0.520806195652809	0.00877047712564056	0.0192585650472769
GLRX3	0.23817505676354	-0.0024083806747111	-0.0178747787429618
SORCS1	0.567502050363827	-0.00254249135096287	0.024897652827298
XPNPEP1	0.428734673616133	0.0178900326444687	0.230430386740044
SMC3	0.83379055321284	0.0108105579412428	-0.0797055039451572
SHOC2	0.489618043250991	0.00867131981268771	0.0231679278221519
TFAM	0.625155078873928	0.0283377690401671	-0.0248430451715638
CCDC6	0.363791287915733	0.0110498700551111	0.238647937674202
CUL2	0.564599427181131	0.0227128833636923	0.103809411874166
CCNY	0.572083441937959	0.0130982286622528	0.133465679384877
UBE2S	-0.0927300859643819	0.00338676131734245	-0.00127276559077995
RPL28	-0.199558104942728	-0.000113793754583728	0.0560952051965889
ZMIZ1	0.497648445097934	-0.00042246694659273	0.192688105092086
DNAJC12	0.804744798472969	0.0124525107205421	-0.0752344557742948
PPIF	1.43418788723708	0.0245905465096484	0.253208452294417
PBLD	0.266680340798072	0.0143712840800916	0.0679584407779887
TSPAN14	0.562890874479922	0.0248571303523813	0.137032260432248
LGI1	-2.27921623157289	-0.00235838203531605	0.455522407313831
TBC1D12	0.324274950645447	0.000875882297009399	0.0103175917119442
NUFIP2	0.0681123690260509	-0.0180640302500201	-0.234258790477601
RPL19	0.532871881597501	0.00556454809663306	-0.0906599660650822
FBXL20	0.604345395659265	0.00950256511691169	0.0604457661058148
RUNDC3A	0.422973102057111	0.00673592133495566	0.114001220745057
UBTF	0.234178197392805	0.00941739805867002	0.242508304722196
PSMD3	0.227256447840132	-0.00513279387386983	-0.155418717165354
CASC3	0.633838892400762	-0.00876748246404822	-0.0997606463801328
TRIM37	0.342352765957571	0.0014705813432514	0.110534934274568
DHX40	0.254692615939445	0.0113576274089118	-0.0808076390342789
KPNB1	0.340145028684721	-0.00271031728148661	-0.301225226781049
RPS6KB1	0.407020714047485	0.00837693163263442	-0.0323993641168222
CBX1	0.440308616678658	0.00204194054261766	-0.0947425087197923
RECQL5	0.0679701029791251	0.00396910549255744	0.0277471696518324
GALK1	-0.346324001225127	0.00404825355758058	0.102260639377276
INTS2	0.356587394302659	-0.00376635780669824	0.12666627067341
MED13	0.430879627547965	-0.0116201970618004	-0.0880764513193645
ENO3	0.45145202343401	0.00670557669599275	0.0208682701365348
PFN1	-0.149659366933341	-0.00204225719088351	0.152946214332859
RNF167	-0.0153810459055539	-0.0066705510604767	0.153347380699059
SLC25A11	-0.0698735920985506	0.00523498428203672	0.00105042105851622
RAI1	-0.147061242420457	0.00219911954498019	0.176396130847079
NUP88	0.247321438550929	-0.000547970025379007	0.0015223801305777
C1QBP	-0.0197328559487468	-0.00191499851394636	0.0716702294341423
BLMH	0.529623125906361	0.000417470703127597	0.100574661079243
CPD	-0.682436272055317	-0.00835239485503423	0.166746305997042
GOSR1	0.314318265069108	-0.00296959566778784	0.0205342879593189
CCDC47	-0.0229527262659993	-0.0132577019209878	0.0983000397769022
MED31	-0.194122013376072	0.00214939946315285	-0.0516085416477349
DRG2	-2.05184619358919	-0.0356496304167059	0.166544262725434
FTSJ3	0.136215360749843	0.00562763765278494	0.148079708209033
AKAP10	0.100616465772748	-0.0112491488826315	0.140165214076949
ALDH3A1	-2.53809078381946	0.000584740412620716	0.227573314344681
SMARCD2	-0.0134430756588333	-0.00151217497023215	0.188353645255736
ICAM2	-0.192523460413875	-0.00106398183705461	0.136266014135596
SYNGR2	-0.281874526982439	-0.00166374866490068	0.527923203832394
B9D1	-0.160266517857623	-0.00449759545744191	0.272523077250995
UTP6	0.347151059311285	-0.00529281135975795	0.0314522207932249
DDX5	0.288072335424654	0.0026150869814329	-0.0374540437864381
CYTH1	0.544275323012387	0.00904034871489248	-0.0110897146073028
PSMD11	0.297710288482149	-0.00565814361079478	0.0770863440844389
LGALS3BP	-0.265244888821323	-0.00547826335359348	-0.0972961899311518
ASIC2	-2.28062007602384	0.00854773006857428	-0.0541921754244967
DHX58	-0.36223799004783	-0.0114853780306984	0.303911215667031
MLX	0.00705710106784984	0.00314862380369709	0.197284091935909
ABI3	0.228580477103629	0.00724407611795237	0.159594945763048
EZH1	0.233715957953977	-0.0015070392552271	0.165717940158334
PPP1R9B	0.0952516517739619	-0.00191957356240932	0.153378799598484
COL1A1	-2.98896311718772	-0.00116546167601181	-0.120164849666286
MRPL27	-0.0451828182455038	0.00373682416220786	0.00757382278643725
VAT1	0.18363028846965	0.0163347776836154	0.176995541746257
LRRC59	0.132199857002428	-0.00253709013272254	0.128937118293148
RND2	0.308447019532189	0.0142273836170512	0.0839539976303317
HDAC5	0.5852873227598	0.0212963426504586	0.0444657947232082
ABCC3	-3.49777528036372	-0.00758498321645883	0.273925932660413
LUC7L3	0.612376441233561	-0.00261919922194395	0.0407328240945131
MPP2	-0.0896794327468397	0.00542338777015319	0.0913217300733918
SMURF2	0.249598275510088	-0.00156565164540301	0.0900612789402465
DUSP3	-0.533170906235206	0.000602088171670131	0.0289572459859014
EFTUD2	0.372010771177081	2.17173422420258e-05	0.0114191844856385
PRKAR1A	-0.25408323648957	0.00516109559546973	0.103443214876108
EFNB3	-0.176734436911801	0.020780289554788	0.746301272563789
YWHAE	0.0373408470769902	0.00660990410961391	0.00178954493534537
DPH1	0.128272456620068	0.0016576210308465	0.0956043196021573
MAP2K6	0.675207349569229	0.00485375444380655	0.0924232071121614
DHRS7B	0.0801039338783618	0.00412590261321525	0.11102925058512
NAT9	0.259151329794074	-0.0045875006170631	0.101741792474602
TMEM104	-0.0424967916680742	-0.0052199053777868	0.148098025360983
TNFAIP1	0.187650789218276	0.00203466486042015	0.0105016444768974
IFT20	0.0651217693468132	-0.0130335517712507	-0.403273499137805
TMEM97	0.381604931358642	0.00318783170717062	0.0134111502003708
CDR2L	-0.0144909367104044	0.0026436747659581	0.0503645721766447
SUPT6H	0.325117477671487	0.000413026753158751	-0.0273910384430905
RAB34	-2.64967512599787	-0.029470630080017	1.60217418097972
PHF12	0.258396314811446	0.0115552253782334	0.401065095913464
TMEM33	0.10775494959741	0.00347209192586516	-0.0310338727573473
GABRA4	-2.45240390862396	-0.00939998268300431	-0.0739851934724074
SLAIN2	0.00697598615532253	-0.00917073877287596	0.0389285656907471
OCIAD1	0.0730329209991708	0.0044686811390783	-0.0585335139579625
DCUN1D4	-0.519222111791355	0.00851082540118473	0.00672189056354256
USP46	0.180627123425016	0.00518711004301194	0.110489379740562
LAMTOR3	-0.0521491798309165	-0.00828971551939528	-0.0671705994481599
NFKB1	-0.0948640796670167	-0.00482814020048628	0.138660638116344
MANBA	-0.340863682800455	0.00136435245880927	-0.0213424719515083
MAPK10	0.141270451071545	0.0109933520776011	0.0536605062829731
ELF2	0.160084968979092	-0.00536232014286203	0.0691353963444113
NDUFC1	-0.17989841353582	0.00497762953447629	0.180012795906067
TBC1D9	0.00642520851225296	-0.00258055595636027	0.186771215788862
ZNF330	0.106529038773547	-0.0067237356586832	-0.115593710434464
INPP4B	-0.266263562057644	-0.00463356606160115	0.198347737349544
GAB1	0.416550376699405	0.00893516148622886	-0.104324017615422
KLHL2	-0.607920933137357	0.00169998214760337	0.0740242293778749
CPE	-0.76634496918537	0.00172983726740119	0.122703477753069
RPL34	0.51602238396458	0.00161797522204464	-0.0514659065534864
WFS1	-0.381330709953015	0.00286808190365192	0.165830035597336
GRPEL1	-0.04017048212955	0.000807630012244208	0.163399890511839
GAR1	0.247552634999239	0.00758021474551496	-0.017220488091399
CLCN3	0.230919266082365	-0.00635252202130192	-0.0944146619132748
AADAT	0.52175886736738	0.0112227104550149	-0.211135421415007
GALNT7	-0.437362013549373	-0.0127402360857539	0.185695095494086
DHX15	0.306223941555349	0.000512227183548489	0.00931308272077386
SOD3	0.108439994531853	-0.0115829255585747	0.466675335766614
SEPSECS	0.328202951205244	-0.0148509467696252	0.013983580583899
FBXW7	-0.087095907437045	0.0102418492729458	-0.0504438984184249
TBC1D19	-0.186348733538685	0.00661974611102752	0.0291793761560664
NSD2	0.431340059123521	-0.000928850455632147	0.03882488207495
SH3D19	0.807176026310313	-0.00540405720610746	-0.123637167769031
STIM2	0.0776048832585373	-0.00122156356462053	0.175420578470816
MFSD10	-0.107446105065938	-0.00765527566855701	0.175024176250189
BST1	-0.51515981450788	0.0115593981224191	0.0340703060345922
RAPGEF2	0.469535620894329	0.0030844429925824	0.0453068548170739
HGFAC	0.161537558749946	0.00860766071863059	0.0571050336289312
SNX25	0.165984163381519	-0.00217639250011725	0.0102781529808651
KLF3	-0.162768985407516	0.00651088168521803	0.149743437250767
KLHL5	0.42212966078484	0.0084252544794597	0.0654686895957868
UGDH	0.587227662127629	0.00909172690495042	4.73674635293305e-05
HTATIP2	-1.28885902142716	-0.00819232019255418	0.0260662863340603
CTSC	-0.651995021609057	-0.00103694833900386	0.0182470678211967
ZBTB16	1.5227898848031	0.00668614525545958	0.0755333480791506
ELP4	-0.284506582077009	0.00202955856792105	0.236271777670688
ZPR1	0.30145235213758	-0.00590967444052255	-0.00377599524171792
MTCH2	-0.170187011367815	-0.000322356606347725	0.130097720686181
FNBP4	0.18099061518805	-0.00160393884274782	0.142461682414497
SC5D	0.225517432099946	0.00907131440427156	0.134564165778428
B3GAT1	-0.00625125821050205	-0.00107514098732463	0.0734141271184611
VWA5A	-0.305774530115836	0.0042256546898557	0.112880833376098
SIAE	-1.13046055521927	-0.0141291424636831	0.560122922311827
LPXN	-0.102363578461342	-0.00264270181089983	0.284186908211692
ATG2A	0.172906961296778	0.00199356603674297	0.0251031610992378
EHD1	0.833543164678441	0.0101664558739379	0.13461162317094
UNC93B1	-0.397834235133876	-0.00999096169916984	0.333467805107848
PUS3	0.645537847006435	0.00159919908003064	0.00995548835943506
DCPS	-0.00451092459175712	0.000203483417616924	0.0363988985923894
KMT5B	0.65629617818255	0.00986064454525136	0.0231935164664169
FOXRED1	-0.0246360476899493	-0.00526186170915572	0.18762447730037
PPP6R3	0.429160705987403	0.01391526116095	0.109385913551135
NRXN2	0.456495457375353	0.00838885896257794	0.0931927306960257
MS4A6A	-0.643534493650292	-0.00854715672075548	0.142708821894123
ST3GAL4	-0.377361836857689	-0.00776270248231223	0.227740137558262
CPT1A	0.327155721298392	0.0175749700760817	0.213480451548511
CCND1	0.476560429578242	0.00250537524293109	-0.0348149961760258
PRPF19	0.474888281860146	0.00064411155541845	0.0153883095686207
TMEM109	-0.048472303523678	0.0115063549904109	1.03767496358987
HPX	-0.685558638992637	-0.00441848080533063	0.0049749688996359
TRIM3	-0.356826658935244	-0.0007362723124726	0.123476263596227
CHORDC1	0.165873421352339	-0.00460799888304535	0.00928031950484323
PANX1	0.731869552827891	0.00404551085833086	0.0984991460209964
ARHGEF17	0.473956534962369	0.0075462413559617	0.1714500303964
APOA4	-0.0431826665619147	-0.00199012853805672	0.0462159418991974
APOC3	-0.293918836585705	0.000919388417610502	-0.0645474506020641
CEP164	0.205726526176835	-0.00509730472416496	0.0188588846375867
RNF141	-0.297746640708953	-0.0062065224883433	0.0035380889364818
