Brown	DPM
SELPLG	0.432747621367329	0.432747621367329
CORO1C	0.00132691879606841	0.00132691879606841
ASIC1	0.616113279257915	0.616113279257915
CAPRIN2	0.0695647549369013	0.0695647549369013
TSPAN11	0.924541517245696	0.924541517245696
KCTD10	0.641634884900999	0.641634884900999
SLC11A2	0.361605895895463	0.361605895895463
MLEC	0.342198709498495	0.342198709498495
MVK	0.968282688211027	0.968282688211027
CAMKK2	0.660287714040184	0.875926238936257
BIN2	0.887968383215574	0.89548667488851
PTGES3	0.851827951002008	0.996248116768707
BCL7A	0.000361618824223241	0.000361618824223241
RSRC2	0.132119573676052	0.132119573676052
LIN7A	0.524193329019971	0.690473409291747
ACSS3	4.96555029346628e-08	4.96555029346628e-08
TNS2	0.785087284634216	0.785087284634216
PPM1H	0.819898103599832	0.978405852151611
METAP2	0.632884931380342	0.910044452148484
LTA4H	0.547822916586161	0.547822916586161
ITFG2	0.305672607276768	0.46070930288397
PRMT8	0.518111415233251	0.591132241643828
ARPC3	0.127686483591865	0.671651909029689
GPN3	0.275485528710046	0.275485528710046
ACAD10	0.753221903083908	0.753221903083908
ALDH2	0.47385046853651	0.47385046853651
CDKN1B	0.00173880171368648	0.795798846169277
NAA25	0.27055493107861	0.527793072941817
CDK2AP1	0.962098884283708	0.962098884283708
RASAL1	0.000140981496329551	0.000272031198933775
ARHGDIB	0.983478271739094	0.994119434555392
GTF2H3	0.960292374391094	0.98046314711809
DDX55	0.464942342144018	0.51001768000915
SLC38A1	0.653178377093246	0.898473193802627
RFC5	0.313837400423336	0.673135538693153
STX2	0.706737105334221	0.993539794959221
COPZ1	0.573086671670977	0.81496564277807
CAND1	0.920865460974959	0.920865460974959
RAB5B	0.275971606092645	0.275971606092645
MDM1	0.893693954438882	0.893693954438882
NUP107	0.513188274468003	0.513188274468003
CNOT2	0.792731461385084	0.792731461385084
TIMELESS	0.582815204144142	0.925206247041461
CPSF6	0.118319332058707	0.118319332058707
KRR1	0.889692188472994	0.892189249187685
GAPDH	0.283886683352153	0.283886683352153
CHD4	0.107536722639694	0.107536722639694
COPS7A	0.285863070167096	0.987901009313851
ING4	0.0864895965961481	0.0864895965961481
GNB3	0.591080073604627	0.591080073604627
CHPT1	0.464433482614047	0.464433482614047
USP5	2.1460073363e-06	1.49392584799319e-05
TPI1	0.376056001257143	0.736249677250406
GNPTAB	0.850393916445326	0.850393916445326
ENO2	0.657846843522399	0.995055535667969
ATN1	0.963859102119994	0.963859102119994
PTPN6	0.919804735743558	0.919804735743558
NT5DC3	0.140662887820788	0.140662887820788
SUDS3	0.409722129696636	0.409722129696636
GOLT1B	0.444589159395668	0.444589159395668
PRKAB1	0.47061512989162	0.990239726055403
CMAS	0.52186258378654	0.878818425787544
HCFC2	0.482618255855758	0.482618255855758
RAB35	0.522216353917739	0.522216353917739
RIC8B	0.0657295996048377	0.0657295996048377
FGFR1OP2	0.698492953496269	0.698492953496269
COL12A1	6.26850958820648e-05	6.26850958820648e-05
BTN3A3	0.11446298169038	0.13044721884996
TDP2	0.455249052876768	0.455249052876768
DSE	0.485434166613115	0.485434166613115
RSPH4A	0.442244533564461	0.442244533564461
TMEM14C	0.737608040570139	0.802222970866085
PAK1IP1	0.25876713794248	0.25876713794248
SMIM8	0.242376078927076	0.242376078927076
NEDD9	0.310372092411819	0.310372092411819
MCM9	0.360395439188194	0.996279145481894
RNGTT	0.641661224546404	0.65043583435035
MAN1A1	0.00487947992826223	0.00628828137938804
SERINC1	0.973340293785988	0.973340293785988
HDDC2	0.846645026057857	0.93549337341171
TPD52L1	0.00130195069969579	0.00130195069969579
HINT3	0.372920353089394	0.372920353089394
NCOA7	4.45500476743768e-05	4.45500476743768e-05
RIPOR2	0.318377768564833	0.352825629418885
SASH1	0.762715824752207	0.762715824752207
UST	0.00243396288801249	0.00243396288801249
MTRF1L	0.124967822658276	0.124967822658276
MAPK14	0.664700549822768	0.664700549822768
RHAG	0.78528284894726	0.89237713817347
KCTD20	0.325509046562247	0.325509046562247
STK38	0.874655237431905	0.999410858881561
SRSF3	0.344466181695812	0.344466181695812
SOD2	0.229656960629646	0.229656960629646
MRPL18	0.0828392972127656	0.120702443109642
MCM3	0.51423906885361	0.51423906885361
PHACTR1	0.00292913143140808	0.163791640618142
MDGA1	0.805726312090363	0.896868828847595
FBXO9	0.396780002808765	0.752805884881687
MDN1	0.275776040850103	0.4508411887916
SAYSD1	0.0936138789434002	0.0936138789434002
CAP2	0.970619593625612	0.983870378132752
ZNF451	0.526319984977163	0.526319984977163
BAG2	0.521212601146532	0.521212601146532
RAB23	0.332152551762675	0.332152551762675
FHL5	0.905981839855013	0.905981839855013
KHDRBS2	0.000145123703162988	0.000145123703162988
FBXL4	0.855146854630366	0.995525831339967
E2F3	0.0629043384927035	0.0629043384927035
PTP4A1	0.317326266734821	0.974766413936357
ASCC3	0.0869798004676267	0.106583047255859
MED23	0.611370633352972	0.611370633352972
WASF1	0.0143708321281918	0.0143708321281918
GPLD1	0.839236622116564	0.839236622116564
CRYBG1	0.000186433908197633	0.0022602402704986
VNN1	0.576992145750897	0.576992145750897
VNN2	0.1795518498596	0.1795518498596
ACOT13	0.698267787279371	0.83976141709416
SMAP1	0.16947661098273	0.16947661098273
GMNN	0.800763853780714	0.997302225552473
EYA4	0.000215461418540943	0.000215461418540943
SOBP	0.990506521208999	0.990506521208999
NR2E1	1.11777239402387e-07	1.11777239402387e-07
SNX3	2.44451739655454e-07	2.44451739655454e-07
HBS1L	0.354152829462885	0.688031464584612
TRIM38	0.157897834829107	0.157897834829107
PEX7	0.51680554643747	0.51680554643747
ZBTB24	0.117698234630922	0.117698234630922
FIG4	0.586813615887624	0.586813615887624
ARFGEF3	0.0364534896142496	0.0364534896142496
SLC16A10	0.242051594061532	0.242051594061532
HECA	0.047344752563015	0.047344752563015
PHACTR2	0.364702059598076	0.364702059598076
EPM2A	0.115568684029155	0.115568684029155
SLC39A7	0.993146747231015	0.999981408114526
PHF1	0.305080876148978	0.305080876148978
CUTA	0.100759868330002	0.100759868330002
QKI	0.170061046037729	0.170061046037729
PDE10A	0.0217895283033535	0.0217895283033535
TFEB	0.340857843946573	0.340857843946573
BYSL	0.0534993249607014	0.143863035319409
FAM120B	0.191397219050153	0.191397219050153
TBP	0.35362271961102	0.35362271961102
BICRAL	0.000200992661527018	0.00115666312201851
PPP2R5D	0.257752000736704	0.257752000736704
PTK7	0.982631580429372	0.997480215934647
SRF	0.930992828040553	0.930992828040553
CUL9	0.0527608405098443	0.231634380029767
DNPH1	0.00059089526810373	0.00059089526810373
DUSP22	0.534063546277329	0.748111441276203
EXOC2	0.314262136908083	0.314262136908083
COX7A2	0.917693130419288	0.917693130419288
TMEM30A	0.925969802672087	0.991266694755626
GMDS	0.459964760563224	0.642156149348595
SENP6	0.586020648715592	0.780951059168656
VEGFA	0.038232099941824	0.038232099941824
PRPF4B	0.676509909551343	0.818576451613851
SLC29A1	0.00221371200010739	0.00221371200010739
BTN2A1	0.447020675308058	0.474671958865689
LAMA4	0.148104992385998	0.148104992385998
TENT5A	2.9904609511408e-07	3.25077342994983e-07
CLIC5	0.47008032864455	0.981122678288392
ENPP5	0.949283563368157	0.966679018122405
ERBIN	0.858651432226365	0.995810628115216
HARS2	0.311259277573318	0.845176632821578
NUDT12	0.206012300676547	0.926946936399597
MAN2A1	0.550686109924714	0.550686109924714
SEMA5A	0.940336051203318	0.940336051203318
C7	0.228183852443987	0.228183852443987
HMGCS1	0.743057286405834	0.923822500711517
DAP	0.496324936029907	0.67459924649016
BRD8	0.0697785361291371	0.0697785361291371
KIF20A	0.900505484668026	0.998151431657131
NNT	0.570608298717746	0.570608298717746
MRPS30	0.792107519103085	0.792107519103085
HSPA9	0.874652849767665	0.977701907469673
MRPS27	0.858401187223817	0.858401187223817
PFDN1	0.658489314599296	0.658489314599296
LOX	1.54809290359687e-05	1.54809290359687e-05
CDH9	0.801923732967824	0.992246816822357
APBB3	0.791840256423137	0.791840256423137
SPARC	0.882544174443972	0.924592230239107
IK	0.835727538543345	0.835727538543345
CERT1	0.477176309205237	0.505123786422383
FAF2	0.189956530409589	0.189956530409589
CLK4	0.773625815271556	0.773625815271556
RNF130	0.960507932195158	0.965548992651341
THG1L	0.882544174443972	0.924592230239107
ARSB	0.989891665076544	0.995150902422058
CLINT1	1.83874272303766e-05	1.86137945214603e-05
THBS4	1.17899351667438e-05	1.17899351667438e-05
CNOT6	0.412601698180219	0.412601698180219
TTC1	0.306282016805423	0.306282016805423
MSH3	0.901944702745095	0.936561656670283
RASGRF2	0.935586321049396	0.935586321049396
GABRG2	0.578748092872908	0.995844956993715
DROSHA	0.375714478352141	0.375714478352141
CDH6	0.0309395453872829	0.0309395453872829
LMNB1	0.457452478564598	0.606490246212604
GOLPH3	0.825213935839028	0.959976904711454
SUB1	0.948148956841245	0.982874692406179
FAM172A	0.494514353388974	0.494514353388974
LNPEP	0.95555027986322	0.960061271415429
PDE4D	0.847133603439054	0.847133603439054
RAD1	0.240799182783229	0.240799182783229
SLC12A7	0.000681620605598367	0.000681620605598367
GNPDA1	0.00399982595576352	0.0073310145250146
NUP155	0.0268963460048186	0.0539024152171436
FGF1	0.00329441455490492	0.00329441455490492
NR3C1	0.226045185222132	0.226045185222132
C5orf15	0.265033575143746	0.265033575143746
LIFR	0.117321917917544	0.117321917917544
C9	0.95829602829937	0.95829602829937
TXNDC15	0.0533858435713694	0.0533858435713694
TTC33	0.444874510989096	0.444874510989096
WWC1	7.67818904456957e-05	8.84201676917357e-05
TCERG1	0.0873123456554001	0.0873123456554001
DPYSL3	0.0176212573503744	0.0176212573503744
SMAD5	0.782169740930964	0.782169740930964
CSNK1A1	0.987839249421954	0.987839249421954
HMGXB3	0.955164983813404	0.955164983813404
ERGIC1	3.4262350035038e-06	3.4262350035038e-06
PDGFRB	0.78295212075862	0.78295212075862
BNIP1	0.748170800089347	0.748170800089347
STC2	9.19005161364737e-07	0.000310214319750413
CPEB4	0.239844442475907	0.517028909164001
DBN1	0.306469718729235	0.306469718729235
ZNF346	0.0559886080354601	0.995559173177008
UNC5A	0.555172736414542	0.555172736414542
EHHADH	0.56409689242685	0.98294392624037
CNTN3	0.000487473095252494	0.000487473095252494
SELENOK	0.26261835400552	0.805649064713509
ACTR8	0.604678907200874	0.604678907200874
TIMMDC1	0.532157656382068	0.532157656382068
CRBN	0.20801716318931	0.20801716318931
BCL6	1.94278584885642e-06	0.0141566979899168
HGD	0.0238569422977021	0.0238569422977021
ARL6	0.751904404651243	0.999787364074876
AMOTL2	0.00513976492135769	0.00513976492135769
NIT2	0.837833400999398	0.837833400999398
FAM162A	0.820242402456802	0.85661622891675
KPNA1	0.340261536897019	0.951465867730978
PCCB	0.285778598759708	0.285778598759708
UBE3A	0.923967236836968	0.923967236836968
ARMC8	0.0473263730317216	0.916621872604385
SLC25A36	0.309056953480038	0.326119950673501
TFDP2	0.0183166437385172	0.0183166437385172
XRN1	0.398664850839603	0.612265912007056
KAT2B	0.319428785561501	0.486485042508636
PDCD10	0.394474115633586	0.394474115633586
WNT5A	3.33130752432011e-06	0.000677164320886804
PFKFB4	0.00158012313164204	0.00158012313164204
COL7A1	0.000298293843020012	0.0017184732256136
FGF12	0.0224786315750754	0.0224786315750754
PRKAR2A	0.196733050312775	0.196733050312775
HES1	6.12774170694569e-07	6.12774170694569e-07
USP4	0.00781845771452066	0.00781845771452066
ACAP2	0.636582566084471	0.636582566084471
ECT2	0.650354485273463	0.721939002718954
GNAI2	0.425399187725657	0.775148877504257
TFG	0.98572556136412	0.98572556136412
USP9Y	0.19170226893995	0.497471020918061
TUSC2	0.1925821444523	0.206761193472139
NPRL2	0.626231035923674	0.664471224616386
RPL24	0.482153487733237	0.642741235471666
FXR1	0.72723931409256	0.72723931409256
CBLB	0.00360358883607712	0.00360358883607712
BBX	0.189333566217864	0.189333566217864
IFT57	0.0318119774482878	0.0318119774482878
GNB4	0.241106799169751	0.241106799169751
GBE1	0.020538216357292	0.123593585672825
NCBP2	0.923301560260749	0.923301560260749
SNX4	0.338016086900823	0.671056239605701
SLC41A3	0.664334549110068	0.664334549110068
PLXNA1	0.810192455132505	0.982694045354649
ATP6V1A	0.728269968160781	0.767963842811176
PODXL2	0.0181910844337527	0.0181910844337527
CSPG5	0.0318478612902387	0.66537506059392
SCAP	0.627673297424581	0.946204638576906
NEK11	0.0360250812993695	0.0360250812993695
PLSCR4	0.00608044987575311	0.0583673253003197
MAPKAPK3	0.963883175927571	0.963883175927571
WDR48	0.00605967030545248	0.00605967030545248
COMMD2	0.0534274263842838	0.0534274263842838
GORASP1	0.330308853801665	0.932539912830409
PEX5L	0.984335954432657	0.984335954432657
RRP9	0.675055109257489	0.838747767907814
ARHGEF26	0.967037428852786	0.968612135005945
PLCH1	0.0156962052086516	0.0156962052086516
DNAH1	0.911590658872288	0.911590658872288
SSR3	0.0282685087726026	0.0282685087726026
ZBTB47	0.0480182408941072	0.0480182408941072
FOXP1	0.170022754502999	0.276326629440416
EIF4G1	0.091884456822524	0.091884456822524
NEK4	0.930634540574146	0.930634540574146
SLC4A3	0.000668322622185421	0.00142776967322701
ADAM23	0.361846631255502	0.361846631255502
DGUOK	0.193842988382559	0.193842988382559
MOB1A	0.956472488130588	0.956472488130588
KANSL3	0.429899612089369	0.429899612089369
LMAN2L	0.673661027086729	0.673661027086729
RTKN	0.231598151603219	0.339450488114069
TTL	0.325146478429746	0.449626620000258
CCL20	0.324827465560956	0.324827465560956
PIKFYVE	0.919696541134231	0.967390339423976
KCNIP3	6.7605154552077e-10	0.02874392236246
FAHD2A	0.331703074169505	0.816802382715063
NCL	0.521227353850359	0.529217696131488
ACTR1B	0.346668607082935	0.667099445590593
ZAP70	0.845638689107497	0.845638689107497
ACTR3	0.648450950720572	0.65589907637653
STEAP3	3.29883068324733e-07	3.29883068324733e-07
EPB41L5	0.0346668462224997	0.0346668462224997
SF3B6	0.773703320706093	0.899530908484487
STAM2	0.889670748187773	0.964117924812659
GPD2	0.704061201896427	0.704061201896427
ACVR1	0.141993721686088	0.141993721686088
TANC1	0.262973500798113	0.262973500798113
SLC30A3	0.901922519525505	0.929588388139037
MPV17	0.959892256855856	0.959892256855856
GTF3C2	0.0331973298499451	0.0331973298499451
NRBP1	0.591899797666584	0.997423174786383
ITGA4	4.55546640192619e-05	4.55546640192619e-05
PSMD14	0.691676823404456	0.7209834068586
SNX17	0.98021402395046	0.999920821467399
ASB3	0.164929119569969	0.164929119569969
PPM1G	0.52959834782169	0.846413169429357
PDE1A	0.584412003071514	0.918596878555327
REEP6	0.35035077374169	0.535686065003973
APC2	0.236509747072869	0.236509747072869
IFIH1	0.994304206381482	0.994304206381482
RPS15	0.227544960353841	0.793540705238385
GCA	0.604089802025753	0.604089802025753
MOGS	0.575955988030993	0.998216914068306
TTC31	0.267274706088951	0.822496301957829
NDUFS7	0.627597518823332	0.933352636798271
PCGF1	0.934234812472348	0.934234812472348
CLIP4	0.875766158280568	0.893837203278098
SPTBN1	0.598290831428417	0.775850033297495
RTN4	0.45972512492919	0.882731680660755
LOXL3	0.524122007223929	0.524122007223929
POLE4	0.019447889796781	0.019447889796781
CCDC88A	0.0163950532800586	0.0163950532800586
MRPL19	0.813218402821655	0.813218402821655
LANCL1	0.0693403335241679	0.0693403335241679
WDR75	0.0510869183642568	0.195731428800968
EFEMP1	1.04304061419527e-06	1.04304061419527e-06
FN1	0.232904674661552	0.232904674661552
STAT1	0.775304740538572	0.775304740538572
GLS	0.947568688818446	0.99679599905849
PAPOLG	0.152481443880343	0.152481443880343
DNAH6	0.598685439249289	0.931997465839053
IGFBP2	0.00424449726425744	0.00424449726425744
IGFBP5	0.149811060065574	0.149811060065574
USP34	0.156057992938321	0.303350981521613
EFHD1	0.000465415950844847	0.0043566370154709
GGCX	0.83024059067739	0.83024059067739
EHBP1	0.937985527785118	0.937985527785118
TXNDC9	0.190131999199211	0.26333322077305
COQ10B	0.635023668192424	0.649708518156354
SF3B1	0.18666769880846	0.18666769880846
ST3GAL5	0.255978736944375	0.264084523606441
CHST10	0.503029283767961	0.503029283767961
PDCL3	0.326858276988078	0.63248352531227
KDM3A	0.726422950891251	0.726422950891251
PLCD4	0.134328179099763	0.134328179099763
CHMP3	0.899872026910037	0.899872026910037
FHL2	0.00719066883969602	0.00719066883969602
UXS1	0.835605630812146	0.835605630812146
STK16	0.254326872601585	0.934112695246055
HDLBP	0.161333311776274	0.175500702680209
PPP1R7	0.834116402903061	0.991739655688287
PASK	0.953638662222136	0.953638662222136
STK25	0.309090730671433	0.635878274347022
PROC	0.932200683540999	0.987142563062842
TAF1B	0.00270645180952163	0.865999380989066
HPCAL1	0.347415799216865	0.735203411803303
BIRC6	0.0252095776219053	0.758908487689654
NOL10	0.177592374464465	0.98459690497966
PLEKHB2	0.826019221310646	0.946854574297807
GORASP2	0.0612279621546883	0.0612279621546883
STRN	0.224007338369085	0.999993470356199
CEBPZ	0.532044321528547	0.983626697287382
PRKD3	0.759502039611514	0.759502039611514
QPCT	0.411718230840207	0.411718230840207
RAB3GAP1	0.0136739482016152	0.0440276655987553
SLC25A12	0.995062133311965	0.995062133311965
RMDN2	0.960652914517638	0.996155232501947
SRSF7	0.726935510850768	0.726935510850768
SDC1	0.469492306395996	0.469492306395996
PLCL1	0.00121217311510253	0.4119198342583
SOS1	0.0840945126106987	0.0840945126106987
KYNU	0.00227506104917427	0.00236453906897254
ORC2	0.850490303526446	0.998591216697865
COX7A2L	0.434929397753723	0.596437031554289
ORC4	0.506980745238077	0.506980745238077
PLEK	0.769104930801799	0.769104930801799
RND3	0.840800382172461	0.996972980101172
ATF2	0.837898945189262	0.837898945189262
THADA	0.296504302490285	0.566674497074456
AAK1	0.854473169518178	0.884212561095084
C2orf42	0.778387804981324	0.91879603356043
PCYOX1	0.417275699761547	0.417275699761547
ARID3A	0.798690939209137	0.798690939209137
SUMO1	0.270339207598474	0.940620408542699
MSH6	0.506590548163144	0.536455203564878
PLEKHA3	0.234045529629701	0.553616396526487
SPR	0.0136068853714714	0.0677018192834652
EPHA4	0.250324611335223	0.250324611335223
PARD3B	0.136511549878274	0.136511549878274
FARSB	0.332226322795422	0.895961125112833
ALMS1	0.190340993482723	0.965655428817075
BCL9	0.368902397870325	0.368902397870325
PRRX1	6.0455177908228e-08	1.47338477523341e-05
DHCR24	0.287684449128824	0.475337501938829
DNAJC16	0.911941857222267	0.990170675850366
MARK1	0.799938153959799	0.799938153959799
TNR	0.00864528053734524	0.00864528053734524
GPX7	0.00917647079644232	0.0135418482130784
SCP2	0.956308264865123	0.956308264865123
RALGPS2	0.979206520460755	0.979206520460755
CEP104	0.494987208895873	0.572553493203544
FAM20B	0.172437892220002	0.992792521823167
TCEANC2	0.793313036515009	0.793313036515009
TMEM59	0.0626992638750715	0.0988266406957638
LRRC42	0.864615217539574	0.864615217539574
WRAP73	0.462241699145731	0.462241699145731
MRPL37	0.991647567927758	0.995360050692993
ICMT	0.790152614160323	0.998443484375384
RPL22	0.0127029589315147	0.0127029589315147
CHD5	0.855062812365315	0.939553386864294
QSOX1	0.681444254119866	0.681444254119866
STXBP3	0.005444315264987	0.032006757276534
ERRFI1	0.00983008980019749	0.00983008980019749
PARK7	2.71712901923492e-05	0.000526664603102464
AMPD2	0.927077127263717	0.929249977088527
SRSF4	0.430233883879736	0.430233883879736
MECR	0.314978763462435	0.314978763462435
EDEM3	0.121122928634917	0.121122928634917
RAP1A	0.432829793194288	0.862764214827373
HDAC1	0.00107353104353466	0.00107353104353466
CAPZA1	0.800461943794769	0.800461943794769
S100PBP	0.473304859326589	0.506722353377532
SCAMP3	0.388164171054104	0.889148877409571
TRIM62	0.60723532619318	0.617876732820117
ASH1L	0.684393357022455	0.974908170369084
DLGAP3	4.39711781893571e-06	4.39711781893571e-06
SFPQ	0.00203694604187769	0.00203694604187769
RHOU	0.194089390498455	0.41277457689564
GON4L	0.774829030456298	0.774829030456298
ARHGEF2	1.75021358501133e-05	0.00206082325056392
LAMTOR2	0.0701904307457923	0.0701904307457923
MEF2D	0.773344514383817	0.806161614981371
DOCK7	0.562589100495774	0.89474561874694
SRM	0.898110132367014	0.999989316467189
FBXO2	0.604678907200874	0.604678907200874
C1orf21	0.54869919102511	0.54869919102511
MAD2L2	0.552424081905737	0.552424081905737
DNAJC6	0.541412640911698	0.998565578966844
IVNS1ABP	0.778516041714911	0.953907285462334
KIAA2013	0.193498396581893	0.193498396581893
MFN2	0.688634803803731	0.688634803803731
PRG4	0.940812265235628	0.940812265235628
SMG7	0.148444997200586	0.71526514052358
PLA2G4A	0.42816802197439	0.625259770364984
WLS	8.00529722110166e-07	2.62360232961017e-06
PRDM2	0.363651589461934	0.916016530052945
RPE65	0.484960892987025	0.551455126310458
RO60	0.754586727807433	0.754586727807433
UCHL5	0.639647867521653	0.639647867521653
BCAS2	0.950784385295631	0.998632389734663
SRSF11	0.800461943794769	0.800461943794769
CTH	0.0406123118430485	0.216206279271049
OLFML3	0.935591202336582	0.983758561910032
PLEKHM2	0.776252444245507	0.790969898347723
CRYZ	0.319101594032953	0.786892888484437
ZBTB17	0.325571088728232	0.343350844490244
CD58	1.13347954019832e-08	1.13347954019832e-08
TTF2	0.606434556718964	0.606434556718964
KIF21B	0.0203565360648289	0.0203565360648289
TMEM9	0.660607656435167	0.781516275319507
MAP7D1	0.89535208333337	0.896602122138475
WARS2	0.56409689242685	0.98294392624037
OSCP1	0.177347175358755	0.817989725337443
MRPS15	0.650377850036277	0.94311730111313
EXOC8	0.40896178724466	0.40896178724466
NID1	0.43700139479312	0.760575005911151
LGALS8	0.000505102802128279	0.000505102802128279
NT5C1A	0.0110101134057171	0.969739988532978
HPCAL4	0.684883488837046	0.923189802907227
MTR	0.424967955844394	0.424967955844394
SIPA1L2	0.974902660755718	0.974902660755718
RLF	0.657123182320496	0.657123182320496
RIMS3	1.38978676029723e-05	0.00227611608874613
AKT3	0.00519682239290707	0.00519682239290707
ETV3	0.372401291412367	0.971326929054033
ACADM	0.730451461749801	0.994173240039023
CD48	0.140972415376754	0.599285453939387
ADGRL2	0.288171203513065	0.288171203513065
PADI2	3.61207531474634e-05	3.61207531474634e-05
SDHB	0.666054727253895	0.666054727253895
RPF1	0.306103963942411	0.306103963942411
KDM5B	0.0149904960402587	0.0149904960402587
UAP1	1.42907274892308e-06	1.42907274892308e-06
CTBS	0.103330305672502	0.103330305672502
KLHL12	0.960440003281967	0.960440003281967
IGSF21	0.684600528702155	0.684600528702155
SSX2IP	0.13509237797971	0.13509237797971
ZNHIT6	0.559790036220516	0.667127749512294
RBBP5	0.32846784409433	0.32846784409433
GBP1	0.20765966050466	0.214306655070512
GPR89A	0.631716159916272	0.90919173040061
CDK18	0.677564513087178	0.986065035953826
RAB29	0.186878177214334	0.186878177214334
ECE1	0.0488215458265248	0.0488215458265248
HMGCL	0.0827165022872002	0.0827165022872002
GALE	0.569575398123335	0.569575398123335
ID3	0.115541517309277	0.115541517309277
CD46	0.62793921583646	0.62793921583646
PRPF3	0.764893214184531	0.764893214184531
APH1A	0.948210181982306	0.948210181982306
P3H1	0.0463644594220268	0.0463644594220268
SLC2A1	0.45877129405509	0.45877129405509
EBNA1BP2	0.818823947848049	0.998694464935373
CDC20	0.825708484687942	0.890876316216048
IPO13	0.991272790720048	0.992110301678594
ERI3	0.53889653700372	0.728581241679006
AKR1A1	0.212973364906969	0.724168177159067
PRDX1	0.0182996283222831	0.0182996283222831
BLZF1	0.209560747839087	0.219938941835108
FAAH	0.345475000173914	0.345475000173914
NSUN4	0.42306637569118	0.42306637569118
TMED5	0.200848445864318	0.200848445864318
CNN3	0.484916467986833	0.623442759549012
PRRC2C	0.195701620147697	0.659398375864453
F3	4.26620601828257e-05	4.26620601828257e-05
ABCD3	0.87238646496215	0.954346045631505
VAMP4	0.679366248981233	0.679366248981233
DPH5	0.220727826303551	0.220727826303551
PTBP2	0.00015118750296964	0.00015118750296964
DARS2	0.618013702428802	0.618013702428802
UTP25	7.05760582973001e-05	7.05760582973001e-05
PLPPR4	0.0483347966036901	0.0483347966036901
SERPINC1	0.877480123231616	0.877480123231616
SYF2	0.19842800884428	0.19842800884428
RCOR3	0.0195391445912888	0.0195391445912888
STMN1	0.104296882260527	0.104296882260527
MAN1C1	0.0355074998326566	0.0355074998326566
RPS6KA1	0.780477301188536	0.780477301188536
NENF	0.303489854809678	0.303489854809678
NSL1	0.776226861251638	0.999669890140873
PROX1	0.377313622421442	0.426673923945557
ARID1A	0.000661211858895184	0.177230128939665
CENPF	0.316711007790182	0.985333170138008
RPA2	0.448126135374992	0.731930870575685
PPP1R8	0.675896273092236	0.675896273092236
STX12	0.979152709520405	0.986043723798789
MTARC2	1.95993101686965e-13	1.95993101686965e-13
OSBPL9	4.2996723973676e-06	0.000230830132626699
TXNDC12	0.60761923325147	0.60761923325147
ESYT2	0.819375440040543	0.819375440040543
MESD	0.240990520966173	0.240990520966173
RCN2	0.617997488611881	0.836675593150125
CTSD	0.351218479521815	0.351218479521815
COLEC11	0.0903492816365449	0.0903492816365449
STAG1	0.190603984231588	0.190603984231588
STK11	0.427043989465494	0.427043989465494
IFT46	0.118927421094396	0.383440286376102
MMP8	0.64826324104586	0.64826324104586
SLC8A2	1.8326793222483e-06	8.49086444407438e-06
KPTN	0.00305098498197012	0.00537817709186697
KIF14	0.868293157384289	0.965781227322324
DDX59	0.0786813073908036	0.0973271068007142
CAMSAP2	0.218048628575215	0.218048628575215
ATF6	0.369388249759965	0.986051906356574
FASTKD2	0.975482082254629	0.975482082254629
NRP2	3.31060769303251e-05	3.62355389108605e-05
CREB1	0.640105070241717	0.746637082650474
TTR	0.839716085089042	0.839716085089042
CA14	0.161043955817958	0.161043955817958
SPCS2	0.701720245849332	0.923626281783391
USP35	0.31084417959648	0.31084417959648
ELOVL4	0.451538737576798	0.86464041966805
FILIP1	0.002581267138661	0.002581267138661
CASP8AP2	0.456634532592361	0.993141103717138
HMGN3	0.00854616005449103	0.00854616005449103
UBE3D	0.256359164900221	0.446543900999645
CNR1	0.469800846638192	0.753256196505662
SGIP1	0.47227675974872	0.47227675974872
PHF3	0.358172781361407	0.358172781361407
TNFAIP3	0.17431935285038	0.17431935285038
AKAP7	7.43309795311306e-05	0.325711792405953
RAB32	8.82594543046571e-07	8.82594543046571e-07
RNF146	0.0772073569612614	0.0772073569612614
ARG1	0.508135564033131	0.508135564033131
MED28	0.211769750682019	0.211769750682019
SLC16A7	0.40549207513535	0.40549207513535
VAMP8	0.68965675458034	0.68965675458034
FOXO3	0.199788114544194	0.342307004228856
RPN2	0.15895753833604	0.15895753833604
OLFM3	0.0194521126160353	0.0324450087380424
PKD2	0.0536022064986966	0.0536022064986966
ABCG2	0.00506113766973148	0.585803795133156
RAB3GAP2	0.01223449662526	0.01223449662526
PPL	2.97964168191902e-05	2.97964168191902e-05
UBN1	0.606671077914047	0.606671077914047
KLF12	0.0550866719910086	0.0749544218994381
PCDH17	0.171719682878153	0.171719682878153
HS1BP3	0.799113788516035	0.799113788516035
LDAH	0.93080024546119	0.93080024546119
WDR35	0.239278345454133	0.283196564719022
CYP20A1	0.658439304257907	0.993074103274168
NDUFB3	0.776018574956778	0.823359417165819
GTF3C3	0.382102467420904	0.382102467420904
SATB2	6.5938661914448e-06	6.5938661914448e-06
UBE2B	0.973135452127136	0.973135452127136
GDA	0.399465082975465	0.399465082975465
TJP2	0.300288894531988	0.300288894531988
ITGB1BP1	0.523898722205235	0.523898722205235
CPSF3	0.167894556992028	0.263326585251212
SENP5	0.984180606286513	0.993536866072298
CCDC92	0.99629217879492	0.999185816151896
C1orf198	1.51359716637257e-05	0.130341263114926
HEATR1	0.760219267217304	0.760219267217304
PTBP3	0.826902960757436	0.892242264248605
